factor_name_list,factor_name_ROC
IFI44;IFI44L;IFIT3;PRIC285;ZBP1,0.551
IFI44;IFI44L;IFIT3;TRIM22;XAF1,0.5
IFI44;IFI44L;IFIT3;TRIM22;ZBP1,0.5
IFI44;IFI44L;IFIT3;XAF1;ZBP1,0.478
IFI44;IFI44L;IFITM3;PARP9;PRIC285,0.533
IFI44;IFI44L;IFITM3;PARP9;TRIM22,0.5
IFI44;IFI44L;IFITM3;PARP9;XAF1,0.478
IFI44;IFI44L;IFITM3;PARP9;ZBP1,0.477
IFI44;IFI44L;IFITM3;PRIC285;TRIM22,0.5
IFI44;IFI44L;IFITM3;PRIC285;XAF1,0.423
IFI44;IFI44L;IFITM3;PRIC285;ZBP1,0.522
IFI44;IFI44L;IFITM3;TRIM22;XAF1,0.5
IFI44;IFI44L;IFITM3;TRIM22;ZBP1,0.5
IFI44;IFI44L;IFITM3;XAF1;ZBP1,0.45
IFI44;IFI44L;PARP9;PRIC285;TRIM22,0.5
IFI44;IFI44L;PARP9;PRIC285;XAF1,0.416
IFI44;IFI44L;PARP9;PRIC285;ZBP1,0.713
IFI44;IFI44L;PARP9;TRIM22;XAF1,0.5
IFI44;IFI44L;PARP9;TRIM22;ZBP1,0.5
IFI44;IFI44L;PARP9;XAF1;ZBP1,0.412
IFI44;IFI44L;PRIC285;TRIM22;XAF1,0.5
IFI44;IFI44L;PRIC285;TRIM22;ZBP1,0.5
IFI44;IFI44L;PRIC285;XAF1;ZBP1,0.856
IFI44;IFI44L;TRIM22;XAF1;ZBP1,0.5
IFI44;IFIT3;IFITM3;PARP9;PRIC285,0.5
IFI44;IFIT3;IFITM3;PARP9;TRIM22,0.5
IFI44;IFIT3;IFITM3;PARP9;XAF1,0.5
IFI44;IFIT3;IFITM3;PARP9;ZBP1,0.5
IFI44;IFIT3;IFITM3;PRIC285;TRIM22,0.5
IFI44;IFIT3;IFITM3;PRIC285;XAF1,0.5
IFI44;IFIT3;IFITM3;PRIC285;ZBP1,0.5
IFI44;IFIT3;IFITM3;TRIM22;XAF1,0.5
IFI44;IFIT3;IFITM3;TRIM22;ZBP1,0.5
IFI44;IFIT3;IFITM3;XAF1;ZBP1,0.5
IFI44;IFIT3;PARP9;PRIC285;TRIM22,0.5
IFI44;IFIT3;PARP9;PRIC285;XAF1,0.477
IFI44;IFIT3;PARP9;PRIC285;ZBP1,0.444
IFI44;IFIT3;PARP9;TRIM22;XAF1,0.5
IFI44;IFIT3;PARP9;TRIM22;ZBP1,0.5
IFI44;IFIT3;PARP9;XAF1;ZBP1,0.417
IFI44;IFIT3;PRIC285;TRIM22;XAF1,0.5
IFI44;IFIT3;PRIC285;TRIM22;ZBP1,0.5
IFI44;IFIT3;PRIC285;XAF1;ZBP1,0.478
IFI44;IFIT3;TRIM22;XAF1;ZBP1,0.5
IFI44;IFITM3;PARP9;PRIC285;TRIM22,0.5
IFI44;IFITM3;PARP9;PRIC285;XAF1,0.45
IFI44;IFITM3;PARP9;PRIC285;ZBP1,0.477
IFI44;IFITM3;PARP9;TRIM22;XAF1,0.5
IFI44;IFITM3;PARP9;TRIM22;ZBP1,0.5
IFI44;IFITM3;PARP9;XAF1;ZBP1,0.478
IFI44;IFITM3;PRIC285;TRIM22;XAF1,0.5
IFI44;IFITM3;PRIC285;TRIM22;ZBP1,0.5
IFI44;IFITM3;PRIC285;XAF1;ZBP1,0.423
IFI44;IFITM3;TRIM22;XAF1;ZBP1,0.5
IFI44;PARP9;PRIC285;TRIM22;XAF1,0.5
IFI44;PARP9;PRIC285;TRIM22;ZBP1,0.5
IFI44;PARP9;PRIC285;XAF1;ZBP1,0.794
IFI44;PARP9;TRIM22;XAF1;ZBP1,0.5
IFI44;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44L;IFIT3;IFITM3;PARP9;PRIC285,0.5
IFI44L;IFIT3;IFITM3;PARP9;TRIM22,0.5
IFI44L;IFIT3;IFITM3;PARP9;XAF1,0.5
IFI44L;IFIT3;IFITM3;PARP9;ZBP1,0.5
IFI44L;IFIT3;IFITM3;PRIC285;TRIM22,0.5
IFI44L;IFIT3;IFITM3;PRIC285;XAF1,0.5
IFI44L;IFIT3;IFITM3;PRIC285;ZBP1,0.5
IFI44L;IFIT3;IFITM3;TRIM22;XAF1,0.5
IFI44L;IFIT3;IFITM3;TRIM22;ZBP1,0.5
IFI44L;IFIT3;IFITM3;XAF1;ZBP1,0.5
IFI44L;IFIT3;PARP9;PRIC285;TRIM22,0.5
IFI44L;IFIT3;PARP9;PRIC285;XAF1,0.528
IFI44L;IFIT3;PARP9;PRIC285;ZBP1,0.5
IFI44L;IFIT3;PARP9;TRIM22;XAF1,0.5
IFI44L;IFIT3;PARP9;TRIM22;ZBP1,0.5
IFI44L;IFIT3;PARP9;XAF1;ZBP1,0.472
IFI44L;IFIT3;PRIC285;TRIM22;XAF1,0.5
IFI44L;IFIT3;PRIC285;TRIM22;ZBP1,0.5
IFI44L;IFIT3;PRIC285;XAF1;ZBP1,0.478
IFI44L;IFIT3;TRIM22;XAF1;ZBP1,0.5
IFI44L;IFITM3;PARP9;PRIC285;TRIM22,0.5
IFI44L;IFITM3;PARP9;PRIC285;XAF1,0.449
IFI44L;IFITM3;PARP9;PRIC285;ZBP1,0.477
IFI44L;IFITM3;PARP9;TRIM22;XAF1,0.5
IFI44L;IFITM3;PARP9;TRIM22;ZBP1,0.5
IFI44L;IFITM3;PARP9;XAF1;ZBP1,0.449
IFI44L;IFITM3;PRIC285;TRIM22;XAF1,0.5
IFI44L;IFITM3;PRIC285;TRIM22;ZBP1,0.5
IFI44L;IFITM3;PRIC285;XAF1;ZBP1,0.423
IFI44L;IFITM3;TRIM22;XAF1;ZBP1,0.5
IFI44L;PARP9;PRIC285;TRIM22;XAF1,0.5
IFI44L;PARP9;PRIC285;TRIM22;ZBP1,0.5
IFI44L;PARP9;PRIC285;XAF1;ZBP1,0.796
IFI44L;PARP9;TRIM22;XAF1;ZBP1,0.5
IFI44L;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.5
IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.5
IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.5
IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.5
IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.5
IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.5
IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.5
IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.5
IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.5
IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.5
IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.5
IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.5
IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.449
IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.5
IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.5
IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.5
IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.45
IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.5
IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.5
PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;TRIM22,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;XAF1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285,0.556
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;TRIM22,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;XAF1,0.472
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;ZBP1,0.556
EIF2AK2;IFI44;IFI44L;IFIT3;PRIC285;TRIM22,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;PRIC285;XAF1,0.522
EIF2AK2;IFI44;IFI44L;IFIT3;PRIC285;ZBP1,0.55
EIF2AK2;IFI44;IFI44L;IFIT3;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;XAF1;ZBP1,0.522
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285,0.533
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;TRIM22,0.5
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;XAF1,0.478
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;ZBP1,0.477
EIF2AK2;IFI44;IFI44L;IFITM3;PRIC285;TRIM22,0.5
EIF2AK2;IFI44;IFI44L;IFITM3;PRIC285;XAF1,0.423
EIF2AK2;IFI44;IFI44L;IFITM3;PRIC285;ZBP1,0.55
EIF2AK2;IFI44;IFI44L;IFITM3;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFI44L;IFITM3;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFITM3;XAF1;ZBP1,0.522
EIF2AK2;IFI44;IFI44L;PARP9;PRIC285;TRIM22,0.5
EIF2AK2;IFI44;IFI44L;PARP9;PRIC285;XAF1,0.74
EIF2AK2;IFI44;IFI44L;PARP9;PRIC285;ZBP1,0.778
EIF2AK2;IFI44;IFI44L;PARP9;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFI44L;PARP9;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;PARP9;XAF1;ZBP1,0.676
EIF2AK2;IFI44;IFI44L;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFI44L;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;PRIC285;XAF1;ZBP1,0.711
EIF2AK2;IFI44;IFI44L;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;TRIM22,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;XAF1,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;ZBP1,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;PRIC285;TRIM22,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;PRIC285;XAF1,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;PRIC285;ZBP1,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFIT3;PARP9;PRIC285;TRIM22,0.5
EIF2AK2;IFI44;IFIT3;PARP9;PRIC285;XAF1,0.528
EIF2AK2;IFI44;IFIT3;PARP9;PRIC285;ZBP1,0.556
EIF2AK2;IFI44;IFIT3;PARP9;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFIT3;PARP9;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFIT3;PARP9;XAF1;ZBP1,0.472
EIF2AK2;IFI44;IFIT3;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFIT3;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFIT3;PRIC285;XAF1;ZBP1,0.522
EIF2AK2;IFI44;IFIT3;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFITM3;PARP9;PRIC285;TRIM22,0.5
EIF2AK2;IFI44;IFITM3;PARP9;PRIC285;XAF1,0.478
EIF2AK2;IFI44;IFITM3;PARP9;PRIC285;ZBP1,0.533
EIF2AK2;IFI44;IFITM3;PARP9;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFITM3;PARP9;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFITM3;PARP9;XAF1;ZBP1,0.478
EIF2AK2;IFI44;IFITM3;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFITM3;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFITM3;PRIC285;XAF1;ZBP1,0.423
EIF2AK2;IFI44;IFITM3;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;PARP9;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFI44;PARP9;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;PARP9;PRIC285;XAF1;ZBP1,0.775
EIF2AK2;IFI44;PARP9;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;TRIM22,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;XAF1,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;ZBP1,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;PRIC285;XAF1,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;PRIC285;ZBP1,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;TRIM22;XAF1,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;TRIM22;ZBP1,0.5
EIF2AK2;IFI44L;IFIT3;IFITM3;XAF1;ZBP1,0.5
EIF2AK2;IFI44L;IFIT3;PARP9;PRIC285;TRIM22,0.5
EIF2AK2;IFI44L;IFIT3;PARP9;PRIC285;XAF1,0.528
EIF2AK2;IFI44L;IFIT3;PARP9;PRIC285;ZBP1,0.556
EIF2AK2;IFI44L;IFIT3;PARP9;TRIM22;XAF1,0.5
EIF2AK2;IFI44L;IFIT3;PARP9;TRIM22;ZBP1,0.5
EIF2AK2;IFI44L;IFIT3;PARP9;XAF1;ZBP1,0.528
EIF2AK2;IFI44L;IFIT3;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFI44L;IFIT3;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFI44L;IFIT3;PRIC285;XAF1;ZBP1,0.522
EIF2AK2;IFI44L;IFIT3;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44L;IFITM3;PARP9;PRIC285;TRIM22,0.5
EIF2AK2;IFI44L;IFITM3;PARP9;PRIC285;XAF1,0.478
EIF2AK2;IFI44L;IFITM3;PARP9;PRIC285;ZBP1,0.478
EIF2AK2;IFI44L;IFITM3;PARP9;TRIM22;XAF1,0.5
EIF2AK2;IFI44L;IFITM3;PARP9;TRIM22;ZBP1,0.5
EIF2AK2;IFI44L;IFITM3;PARP9;XAF1;ZBP1,0.478
EIF2AK2;IFI44L;IFITM3;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFI44L;IFITM3;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFI44L;IFITM3;PRIC285;XAF1;ZBP1,0.55
EIF2AK2;IFI44L;IFITM3;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44L;PARP9;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFI44L;PARP9;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFI44L;PARP9;PRIC285;XAF1;ZBP1,0.777
EIF2AK2;IFI44L;PARP9;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44L;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.5
EIF2AK2;IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.5
EIF2AK2;IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.5
EIF2AK2;IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.5
EIF2AK2;IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.5
EIF2AK2;IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.5
EIF2AK2;IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.5
EIF2AK2;IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.528
EIF2AK2;IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.478
EIF2AK2;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285,0.5
IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22,0.5
IFI44;IFI44L;IFIT3;IFITM3;PARP9;XAF1,0.5
IFI44;IFI44L;IFIT3;IFITM3;PARP9;ZBP1,0.5
IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22,0.5
IFI44;IFI44L;IFIT3;IFITM3;PRIC285;XAF1,0.5
IFI44;IFI44L;IFIT3;IFITM3;PRIC285;ZBP1,0.5
IFI44;IFI44L;IFIT3;IFITM3;TRIM22;XAF1,0.5
IFI44;IFI44L;IFIT3;IFITM3;TRIM22;ZBP1,0.5
IFI44;IFI44L;IFIT3;IFITM3;XAF1;ZBP1,0.5
IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22,0.5
IFI44;IFI44L;IFIT3;PARP9;PRIC285;XAF1,0.533
IFI44;IFI44L;IFIT3;PARP9;PRIC285;ZBP1,0.556
IFI44;IFI44L;IFIT3;PARP9;TRIM22;XAF1,0.5
IFI44;IFI44L;IFIT3;PARP9;TRIM22;ZBP1,0.5
IFI44;IFI44L;IFIT3;PARP9;XAF1;ZBP1,0.444
IFI44;IFI44L;IFIT3;PRIC285;TRIM22;XAF1,0.5
IFI44;IFI44L;IFIT3;PRIC285;TRIM22;ZBP1,0.5
IFI44;IFI44L;IFIT3;PRIC285;XAF1;ZBP1,0.522
IFI44;IFI44L;IFIT3;TRIM22;XAF1;ZBP1,0.5
IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22,0.5
IFI44;IFI44L;IFITM3;PARP9;PRIC285;XAF1,0.478
IFI44;IFI44L;IFITM3;PARP9;PRIC285;ZBP1,0.533
IFI44;IFI44L;IFITM3;PARP9;TRIM22;XAF1,0.5
IFI44;IFI44L;IFITM3;PARP9;TRIM22;ZBP1,0.5
IFI44;IFI44L;IFITM3;PARP9;XAF1;ZBP1,0.478
IFI44;IFI44L;IFITM3;PRIC285;TRIM22;XAF1,0.5
IFI44;IFI44L;IFITM3;PRIC285;TRIM22;ZBP1,0.5
IFI44;IFI44L;IFITM3;PRIC285;XAF1;ZBP1,0.478
IFI44;IFI44L;IFITM3;TRIM22;XAF1;ZBP1,0.5
IFI44;IFI44L;PARP9;PRIC285;TRIM22;XAF1,0.5
IFI44;IFI44L;PARP9;PRIC285;TRIM22;ZBP1,0.5
IFI44;IFI44L;PARP9;PRIC285;XAF1;ZBP1,0.795
IFI44;IFI44L;PARP9;TRIM22;XAF1;ZBP1,0.5
IFI44;IFI44L;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.5
IFI44;IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.5
IFI44;IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.5
IFI44;IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.5
IFI44;IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.5
IFI44;IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.5
IFI44;IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.5
IFI44;IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.5
IFI44;IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.5
IFI44;IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.5
IFI44;IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.5
IFI44;IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.5
IFI44;IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.422
IFI44;IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.5
IFI44;IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.5
IFI44;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.5
IFI44;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.45
IFI44;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.5
IFI44;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.5
IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.5
IFI44L;IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.5
IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.5
IFI44L;IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.5
IFI44L;IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.5
IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.5
IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.5
IFI44L;IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.5
IFI44L;IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.5
IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.5
IFI44L;IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.5
IFI44L;IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.533
IFI44L;IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.5
IFI44L;IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.5
IFI44L;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.5
IFI44L;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.45
IFI44L;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.5
IFI44L;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFI44L;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.5
IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.5
IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.5
IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.5
IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;XAF1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285;XAF1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285;XAF1,0.528
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285;ZBP1,0.556
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;XAF1;ZBP1,0.472
EIF2AK2;IFI44;IFI44L;IFIT3;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFIT3;PRIC285;XAF1;ZBP1,0.522
EIF2AK2;IFI44;IFI44L;IFIT3;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22,0.5
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285;XAF1,0.478
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285;ZBP1,0.477
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;XAF1;ZBP1,0.478
EIF2AK2;IFI44;IFI44L;IFITM3;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFI44L;IFITM3;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;IFITM3;PRIC285;XAF1;ZBP1,0.522
EIF2AK2;IFI44;IFI44L;IFITM3;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;PARP9;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFI44L;PARP9;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;PARP9;PRIC285;XAF1;ZBP1,0.799
EIF2AK2;IFI44;IFI44L;PARP9;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFI44L;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.5
EIF2AK2;IFI44;IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.5
