factor_name_list,factor_name_ROC
IFI44;IFI44L;IFIT3;IFITM3;PRIC285,0.926
IFI44;IFI44L;IFIT3;IFITM3;TRIM22,0.884
IFI44;IFI44L;IFIT3;IFITM3;XAF1,0.905
IFI44;IFI44L;IFIT3;IFITM3;ZBP1,0.892
IFI44;IFI44L;IFIT3;PARP9;PRIC285,0.91
IFI44;IFI44L;IFIT3;PARP9;TRIM22,0.892
IFI44;IFI44L;IFIT3;PARP9;XAF1,0.904
IFI44;IFI44L;IFIT3;PARP9;ZBP1,0.892
IFI44;IFI44L;IFIT3;PRIC285;TRIM22,0.918
IFI44;IFI44L;IFIT3;PRIC285;XAF1,0.926
IFI44;IFI44L;IFIT3;PRIC285;ZBP1,0.926
IFI44;IFI44L;IFIT3;TRIM22;XAF1,0.901
IFI44;IFI44L;IFIT3;TRIM22;ZBP1,0.892
IFI44;IFI44L;IFIT3;XAF1;ZBP1,0.907
IFI44;IFI44L;IFITM3;PARP9;PRIC285,0.914
IFI44;IFI44L;IFITM3;PARP9;TRIM22,0.87
IFI44;IFI44L;IFITM3;PARP9;XAF1,0.892
IFI44;IFI44L;IFITM3;PARP9;ZBP1,0.878
IFI44;IFI44L;IFITM3;PRIC285;TRIM22,0.904
IFI44;IFI44L;IFITM3;PRIC285;XAF1,0.942
IFI44;IFI44L;IFITM3;PRIC285;ZBP1,0.888
IFI44;IFI44L;IFITM3;TRIM22;XAF1,0.91
IFI44;IFI44L;IFITM3;TRIM22;ZBP1,0.867
IFI44;IFI44L;IFITM3;XAF1;ZBP1,0.901
IFI44;IFI44L;PARP9;PRIC285;TRIM22,0.898
IFI44;IFI44L;PARP9;PRIC285;XAF1,0.918
IFI44;IFI44L;PARP9;PRIC285;ZBP1,0.887
IFI44;IFI44L;PARP9;TRIM22;XAF1,0.907
IFI44;IFI44L;PARP9;TRIM22;ZBP1,0.882
IFI44;IFI44L;PARP9;XAF1;ZBP1,0.895
IFI44;IFI44L;PRIC285;TRIM22;XAF1,0.93
IFI44;IFI44L;PRIC285;TRIM22;ZBP1,0.897
IFI44;IFI44L;PRIC285;XAF1;ZBP1,0.922
IFI44;IFI44L;TRIM22;XAF1;ZBP1,0.895
IFI44;IFIT3;IFITM3;PARP9;PRIC285,0.883
IFI44;IFIT3;IFITM3;PARP9;TRIM22,0.85
IFI44;IFIT3;IFITM3;PARP9;XAF1,0.821
IFI44;IFIT3;IFITM3;PARP9;ZBP1,0.856
IFI44;IFIT3;IFITM3;PRIC285;TRIM22,0.887
IFI44;IFIT3;IFITM3;PRIC285;XAF1,0.885
IFI44;IFIT3;IFITM3;PRIC285;ZBP1,0.884
IFI44;IFIT3;IFITM3;TRIM22;XAF1,0.862
IFI44;IFIT3;IFITM3;TRIM22;ZBP1,0.846
IFI44;IFIT3;IFITM3;XAF1;ZBP1,0.858
IFI44;IFIT3;PARP9;PRIC285;TRIM22,0.836
IFI44;IFIT3;PARP9;PRIC285;XAF1,0.875
IFI44;IFIT3;PARP9;PRIC285;ZBP1,0.866
IFI44;IFIT3;PARP9;TRIM22;XAF1,0.769
IFI44;IFIT3;PARP9;TRIM22;ZBP1,0.852
IFI44;IFIT3;PARP9;XAF1;ZBP1,0.856
IFI44;IFIT3;PRIC285;TRIM22;XAF1,0.879
IFI44;IFIT3;PRIC285;TRIM22;ZBP1,0.873
IFI44;IFIT3;PRIC285;XAF1;ZBP1,0.879
IFI44;IFIT3;TRIM22;XAF1;ZBP1,0.862
IFI44;IFITM3;PARP9;PRIC285;TRIM22,0.876
IFI44;IFITM3;PARP9;PRIC285;XAF1,0.881
IFI44;IFITM3;PARP9;PRIC285;ZBP1,0.875
IFI44;IFITM3;PARP9;TRIM22;XAF1,0.809
IFI44;IFITM3;PARP9;TRIM22;ZBP1,0.845
IFI44;IFITM3;PARP9;XAF1;ZBP1,0.837
IFI44;IFITM3;PRIC285;TRIM22;XAF1,0.847
IFI44;IFITM3;PRIC285;TRIM22;ZBP1,0.875
IFI44;IFITM3;PRIC285;XAF1;ZBP1,0.871
IFI44;IFITM3;TRIM22;XAF1;ZBP1,0.856
IFI44;PARP9;PRIC285;TRIM22;XAF1,0.881
IFI44;PARP9;PRIC285;TRIM22;ZBP1,0.869
IFI44;PARP9;PRIC285;XAF1;ZBP1,0.861
IFI44;PARP9;TRIM22;XAF1;ZBP1,0.804
IFI44;PRIC285;TRIM22;XAF1;ZBP1,0.87
IFI44L;IFIT3;IFITM3;PARP9;PRIC285,0.895
IFI44L;IFIT3;IFITM3;PARP9;TRIM22,0.868
IFI44L;IFIT3;IFITM3;PARP9;XAF1,0.888
IFI44L;IFIT3;IFITM3;PARP9;ZBP1,0.859
IFI44L;IFIT3;IFITM3;PRIC285;TRIM22,0.895
IFI44L;IFIT3;IFITM3;PRIC285;XAF1,0.914
IFI44L;IFIT3;IFITM3;PRIC285;ZBP1,0.915
IFI44L;IFIT3;IFITM3;TRIM22;XAF1,0.884
IFI44L;IFIT3;IFITM3;TRIM22;ZBP1,0.862
IFI44L;IFIT3;IFITM3;XAF1;ZBP1,0.862
IFI44L;IFIT3;PARP9;PRIC285;TRIM22,0.882
IFI44L;IFIT3;PARP9;PRIC285;XAF1,0.893
IFI44L;IFIT3;PARP9;PRIC285;ZBP1,0.886
IFI44L;IFIT3;PARP9;TRIM22;XAF1,0.882
IFI44L;IFIT3;PARP9;TRIM22;ZBP1,0.859
IFI44L;IFIT3;PARP9;XAF1;ZBP1,0.869
IFI44L;IFIT3;PRIC285;TRIM22;XAF1,0.904
IFI44L;IFIT3;PRIC285;TRIM22;ZBP1,0.9
IFI44L;IFIT3;PRIC285;XAF1;ZBP1,0.914
IFI44L;IFIT3;TRIM22;XAF1;ZBP1,0.878
IFI44L;IFITM3;PARP9;PRIC285;TRIM22,0.886
IFI44L;IFITM3;PARP9;PRIC285;XAF1,0.916
IFI44L;IFITM3;PARP9;PRIC285;ZBP1,0.888
IFI44L;IFITM3;PARP9;TRIM22;XAF1,0.887
IFI44L;IFITM3;PARP9;TRIM22;ZBP1,0.858
IFI44L;IFITM3;PARP9;XAF1;ZBP1,0.894
IFI44L;IFITM3;PRIC285;TRIM22;XAF1,0.919
IFI44L;IFITM3;PRIC285;TRIM22;ZBP1,0.897
IFI44L;IFITM3;PRIC285;XAF1;ZBP1,0.908
IFI44L;IFITM3;TRIM22;XAF1;ZBP1,0.873
IFI44L;PARP9;PRIC285;TRIM22;XAF1,0.908
IFI44L;PARP9;PRIC285;TRIM22;ZBP1,0.884
IFI44L;PARP9;PRIC285;XAF1;ZBP1,0.884
IFI44L;PARP9;TRIM22;XAF1;ZBP1,0.866
IFI44L;PRIC285;TRIM22;XAF1;ZBP1,0.913
IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.54
IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.683
IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.542
IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.623
IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.445
IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.521
IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.651
IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.552
IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.693
IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.529
IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.683
IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.542
IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.681
IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.526
IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.689
IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.64
IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.457
IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.678
IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.52
IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.685
PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.673
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9,0.9
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285,0.916
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;TRIM22,0.863
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;XAF1,0.905
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;ZBP1,0.907
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285,0.918
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;TRIM22,0.865
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;XAF1,0.91
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;ZBP1,0.9
EIF2AK2;IFI44;IFI44L;IFIT3;PRIC285;TRIM22,0.889
EIF2AK2;IFI44;IFI44L;IFIT3;PRIC285;XAF1,0.929
EIF2AK2;IFI44;IFI44L;IFIT3;PRIC285;ZBP1,0.93
EIF2AK2;IFI44;IFI44L;IFIT3;TRIM22;XAF1,0.865
EIF2AK2;IFI44;IFI44L;IFIT3;TRIM22;ZBP1,0.869
EIF2AK2;IFI44;IFI44L;IFIT3;XAF1;ZBP1,0.913
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285,0.912
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;TRIM22,0.829
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;XAF1,0.907
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;ZBP1,0.878
EIF2AK2;IFI44;IFI44L;IFITM3;PRIC285;TRIM22,0.892
EIF2AK2;IFI44;IFI44L;IFITM3;PRIC285;XAF1,0.931
EIF2AK2;IFI44;IFI44L;IFITM3;PRIC285;ZBP1,0.909
EIF2AK2;IFI44;IFI44L;IFITM3;TRIM22;XAF1,0.766
EIF2AK2;IFI44;IFI44L;IFITM3;TRIM22;ZBP1,0.741
EIF2AK2;IFI44;IFI44L;IFITM3;XAF1;ZBP1,0.866
EIF2AK2;IFI44;IFI44L;PARP9;PRIC285;TRIM22,0.887
EIF2AK2;IFI44;IFI44L;PARP9;PRIC285;XAF1,0.926
EIF2AK2;IFI44;IFI44L;PARP9;PRIC285;ZBP1,0.866
EIF2AK2;IFI44;IFI44L;PARP9;TRIM22;XAF1,0.712
EIF2AK2;IFI44;IFI44L;PARP9;TRIM22;ZBP1,0.74
EIF2AK2;IFI44;IFI44L;PARP9;XAF1;ZBP1,0.9
EIF2AK2;IFI44;IFI44L;PRIC285;TRIM22;XAF1,0.818
EIF2AK2;IFI44;IFI44L;PRIC285;TRIM22;ZBP1,0.789
EIF2AK2;IFI44;IFI44L;PRIC285;XAF1;ZBP1,0.923
EIF2AK2;IFI44;IFI44L;TRIM22;XAF1;ZBP1,0.824
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285,0.914
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;TRIM22,0.744
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;XAF1,0.756
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;ZBP1,0.752
EIF2AK2;IFI44;IFIT3;IFITM3;PRIC285;TRIM22,0.766
EIF2AK2;IFI44;IFIT3;IFITM3;PRIC285;XAF1,0.92
EIF2AK2;IFI44;IFIT3;IFITM3;PRIC285;ZBP1,0.799
EIF2AK2;IFI44;IFIT3;IFITM3;TRIM22;XAF1,0.75
EIF2AK2;IFI44;IFIT3;IFITM3;TRIM22;ZBP1,0.717
EIF2AK2;IFI44;IFIT3;IFITM3;XAF1;ZBP1,0.751
EIF2AK2;IFI44;IFIT3;PARP9;PRIC285;TRIM22,0.766
EIF2AK2;IFI44;IFIT3;PARP9;PRIC285;XAF1,0.914
EIF2AK2;IFI44;IFIT3;PARP9;PRIC285;ZBP1,0.847
EIF2AK2;IFI44;IFIT3;PARP9;TRIM22;XAF1,0.714
EIF2AK2;IFI44;IFIT3;PARP9;TRIM22;ZBP1,0.708
EIF2AK2;IFI44;IFIT3;PARP9;XAF1;ZBP1,0.829
EIF2AK2;IFI44;IFIT3;PRIC285;TRIM22;XAF1,0.807
EIF2AK2;IFI44;IFIT3;PRIC285;TRIM22;ZBP1,0.776
EIF2AK2;IFI44;IFIT3;PRIC285;XAF1;ZBP1,0.85
EIF2AK2;IFI44;IFIT3;TRIM22;XAF1;ZBP1,0.711
EIF2AK2;IFI44;IFITM3;PARP9;PRIC285;TRIM22,0.729
EIF2AK2;IFI44;IFITM3;PARP9;PRIC285;XAF1,0.842
EIF2AK2;IFI44;IFITM3;PARP9;PRIC285;ZBP1,0.753
EIF2AK2;IFI44;IFITM3;PARP9;TRIM22;XAF1,0.674
EIF2AK2;IFI44;IFITM3;PARP9;TRIM22;ZBP1,0.754
EIF2AK2;IFI44;IFITM3;PARP9;XAF1;ZBP1,0.744
EIF2AK2;IFI44;IFITM3;PRIC285;TRIM22;XAF1,0.78
EIF2AK2;IFI44;IFITM3;PRIC285;TRIM22;ZBP1,0.542
EIF2AK2;IFI44;IFITM3;PRIC285;XAF1;ZBP1,0.801
EIF2AK2;IFI44;IFITM3;TRIM22;XAF1;ZBP1,0.675
EIF2AK2;IFI44;PARP9;PRIC285;TRIM22;XAF1,0.767
EIF2AK2;IFI44;PARP9;PRIC285;TRIM22;ZBP1,0.616
EIF2AK2;IFI44;PARP9;PRIC285;XAF1;ZBP1,0.802
EIF2AK2;IFI44;PARP9;TRIM22;XAF1;ZBP1,0.561
EIF2AK2;IFI44;PRIC285;TRIM22;XAF1;ZBP1,0.473
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285,0.904
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;TRIM22,0.845
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;XAF1,0.895
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;ZBP1,0.886
EIF2AK2;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22,0.909
EIF2AK2;IFI44L;IFIT3;IFITM3;PRIC285;XAF1,0.917
EIF2AK2;IFI44L;IFIT3;IFITM3;PRIC285;ZBP1,0.914
EIF2AK2;IFI44L;IFIT3;IFITM3;TRIM22;XAF1,0.878
EIF2AK2;IFI44L;IFIT3;IFITM3;TRIM22;ZBP1,0.863
EIF2AK2;IFI44L;IFIT3;IFITM3;XAF1;ZBP1,0.87
EIF2AK2;IFI44L;IFIT3;PARP9;PRIC285;TRIM22,0.857
EIF2AK2;IFI44L;IFIT3;PARP9;PRIC285;XAF1,0.901
EIF2AK2;IFI44L;IFIT3;PARP9;PRIC285;ZBP1,0.881
EIF2AK2;IFI44L;IFIT3;PARP9;TRIM22;XAF1,0.844
EIF2AK2;IFI44L;IFIT3;PARP9;TRIM22;ZBP1,0.833
EIF2AK2;IFI44L;IFIT3;PARP9;XAF1;ZBP1,0.889
EIF2AK2;IFI44L;IFIT3;PRIC285;TRIM22;XAF1,0.912
EIF2AK2;IFI44L;IFIT3;PRIC285;TRIM22;ZBP1,0.886
EIF2AK2;IFI44L;IFIT3;PRIC285;XAF1;ZBP1,0.911
EIF2AK2;IFI44L;IFIT3;TRIM22;XAF1;ZBP1,0.857
EIF2AK2;IFI44L;IFITM3;PARP9;PRIC285;TRIM22,0.815
EIF2AK2;IFI44L;IFITM3;PARP9;PRIC285;XAF1,0.916
EIF2AK2;IFI44L;IFITM3;PARP9;PRIC285;ZBP1,0.912
EIF2AK2;IFI44L;IFITM3;PARP9;TRIM22;XAF1,0.843
EIF2AK2;IFI44L;IFITM3;PARP9;TRIM22;ZBP1,0.778
EIF2AK2;IFI44L;IFITM3;PARP9;XAF1;ZBP1,0.886
EIF2AK2;IFI44L;IFITM3;PRIC285;TRIM22;XAF1,0.882
EIF2AK2;IFI44L;IFITM3;PRIC285;TRIM22;ZBP1,0.5
EIF2AK2;IFI44L;IFITM3;PRIC285;XAF1;ZBP1,0.91
EIF2AK2;IFI44L;IFITM3;TRIM22;XAF1;ZBP1,0.761
EIF2AK2;IFI44L;PARP9;PRIC285;TRIM22;XAF1,0.834
EIF2AK2;IFI44L;PARP9;PRIC285;TRIM22;ZBP1,0.746
EIF2AK2;IFI44L;PARP9;PRIC285;XAF1;ZBP1,0.905
EIF2AK2;IFI44L;PARP9;TRIM22;XAF1;ZBP1,0.783
EIF2AK2;IFI44L;PRIC285;TRIM22;XAF1;ZBP1,0.554
EIF2AK2;IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.519
EIF2AK2;IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.891
EIF2AK2;IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.896
EIF2AK2;IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.737
EIF2AK2;IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.782
EIF2AK2;IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.621
EIF2AK2;IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.607
EIF2AK2;IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.558
EIF2AK2;IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.637
EIF2AK2;IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.756
EIF2AK2;IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.597
EIF2AK2;IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.589
EIF2AK2;IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.892
EIF2AK2;IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.788
EIF2AK2;IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.483
EIF2AK2;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.527
EIF2AK2;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.763
EIF2AK2;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.59
EIF2AK2;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.793
EIF2AK2;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.744
EIF2AK2;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.761
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285,0.92
IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22,0.885
IFI44;IFI44L;IFIT3;IFITM3;PARP9;XAF1,0.906
IFI44;IFI44L;IFIT3;IFITM3;PARP9;ZBP1,0.891
IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22,0.928
IFI44;IFI44L;IFIT3;IFITM3;PRIC285;XAF1,0.931
IFI44;IFI44L;IFIT3;IFITM3;PRIC285;ZBP1,0.911
IFI44;IFI44L;IFIT3;IFITM3;TRIM22;XAF1,0.901
IFI44;IFI44L;IFIT3;IFITM3;TRIM22;ZBP1,0.899
IFI44;IFI44L;IFIT3;IFITM3;XAF1;ZBP1,0.905
IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22,0.919
IFI44;IFI44L;IFIT3;PARP9;PRIC285;XAF1,0.932
IFI44;IFI44L;IFIT3;PARP9;PRIC285;ZBP1,0.91
IFI44;IFI44L;IFIT3;PARP9;TRIM22;XAF1,0.903
IFI44;IFI44L;IFIT3;PARP9;TRIM22;ZBP1,0.883
IFI44;IFI44L;IFIT3;PARP9;XAF1;ZBP1,0.902
IFI44;IFI44L;IFIT3;PRIC285;TRIM22;XAF1,0.935
IFI44;IFI44L;IFIT3;PRIC285;TRIM22;ZBP1,0.915
IFI44;IFI44L;IFIT3;PRIC285;XAF1;ZBP1,0.926
IFI44;IFI44L;IFIT3;TRIM22;XAF1;ZBP1,0.89
IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22,0.908
IFI44;IFI44L;IFITM3;PARP9;PRIC285;XAF1,0.92
IFI44;IFI44L;IFITM3;PARP9;PRIC285;ZBP1,0.886
IFI44;IFI44L;IFITM3;PARP9;TRIM22;XAF1,0.9
IFI44;IFI44L;IFITM3;PARP9;TRIM22;ZBP1,0.841
IFI44;IFI44L;IFITM3;PARP9;XAF1;ZBP1,0.89
IFI44;IFI44L;IFITM3;PRIC285;TRIM22;XAF1,0.937
IFI44;IFI44L;IFITM3;PRIC285;TRIM22;ZBP1,0.898
IFI44;IFI44L;IFITM3;PRIC285;XAF1;ZBP1,0.918
IFI44;IFI44L;IFITM3;TRIM22;XAF1;ZBP1,0.896
IFI44;IFI44L;PARP9;PRIC285;TRIM22;XAF1,0.928
IFI44;IFI44L;PARP9;PRIC285;TRIM22;ZBP1,0.879
IFI44;IFI44L;PARP9;PRIC285;XAF1;ZBP1,0.92
IFI44;IFI44L;PARP9;TRIM22;XAF1;ZBP1,0.894
IFI44;IFI44L;PRIC285;TRIM22;XAF1;ZBP1,0.925
IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.875
IFI44;IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.884
IFI44;IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.876
IFI44;IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.816
IFI44;IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.856
IFI44;IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.852
IFI44;IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.89
IFI44;IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.882
IFI44;IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.881
IFI44;IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.848
IFI44;IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.872
IFI44;IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.871
IFI44;IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.871
IFI44;IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.854
IFI44;IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.879
IFI44;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.886
IFI44;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.875
IFI44;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.866
IFI44;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.845
IFI44;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.879
IFI44;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.859
IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.892
IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.913
IFI44L;IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.89
IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.883
IFI44L;IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.859
IFI44L;IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.889
IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.923
IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.899
IFI44L;IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.912
IFI44L;IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.882
IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.91
IFI44L;IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.906
IFI44L;IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.905
IFI44L;IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.857
IFI44L;IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.898
IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.907
IFI44L;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.892
IFI44L;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.904
IFI44L;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.86
IFI44L;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.912
IFI44L;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.896
IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.685
IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.543
IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.68
IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.526
IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.692
IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.671
IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.677
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285,0.922
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22,0.858
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;XAF1,0.912
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;ZBP1,0.895
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22,0.886
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285;XAF1,0.933
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285;ZBP1,0.926
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;TRIM22;XAF1,0.862
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;TRIM22;ZBP1,0.866
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;XAF1;ZBP1,0.896
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22,0.911
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285;XAF1,0.922
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285;ZBP1,0.906
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;TRIM22;XAF1,0.863
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;TRIM22;ZBP1,0.855
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;XAF1;ZBP1,0.906
EIF2AK2;IFI44;IFI44L;IFIT3;PRIC285;TRIM22;XAF1,0.891
EIF2AK2;IFI44;IFI44L;IFIT3;PRIC285;TRIM22;ZBP1,0.928
EIF2AK2;IFI44;IFI44L;IFIT3;PRIC285;XAF1;ZBP1,0.931
EIF2AK2;IFI44;IFI44L;IFIT3;TRIM22;XAF1;ZBP1,0.87
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22,0.875
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285;XAF1,0.93
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285;ZBP1,0.902
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;TRIM22;XAF1,0.87
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;TRIM22;ZBP1,0.778
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;XAF1;ZBP1,0.904
EIF2AK2;IFI44;IFI44L;IFITM3;PRIC285;TRIM22;XAF1,0.898
EIF2AK2;IFI44;IFI44L;IFITM3;PRIC285;TRIM22;ZBP1,0.885
EIF2AK2;IFI44;IFI44L;IFITM3;PRIC285;XAF1;ZBP1,0.934
EIF2AK2;IFI44;IFI44L;IFITM3;TRIM22;XAF1;ZBP1,0.871
EIF2AK2;IFI44;IFI44L;PARP9;PRIC285;TRIM22;XAF1,0.891
EIF2AK2;IFI44;IFI44L;PARP9;PRIC285;TRIM22;ZBP1,0.801
EIF2AK2;IFI44;IFI44L;PARP9;PRIC285;XAF1;ZBP1,0.921
EIF2AK2;IFI44;IFI44L;PARP9;TRIM22;XAF1;ZBP1,0.712
EIF2AK2;IFI44;IFI44L;PRIC285;TRIM22;XAF1;ZBP1,0.885
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.769
