factor_name_list,factor_name_ROC
IFI44;IFI44L;IFIT3;PRIC285;XAF1,0.905
IFI44;IFI44L;IFIT3;PRIC285;ZBP1,0.921
IFI44;IFI44L;IFIT3;TRIM22;XAF1,0.752
IFI44;IFI44L;IFIT3;TRIM22;ZBP1,0.765
IFI44;IFI44L;IFIT3;XAF1;ZBP1,0.905
IFI44;IFI44L;IFITM3;PARP9;PRIC285,0.778
IFI44;IFI44L;IFITM3;PARP9;TRIM22,0.822
IFI44;IFI44L;IFITM3;PARP9;XAF1,0.826
IFI44;IFI44L;IFITM3;PARP9;ZBP1,0.756
IFI44;IFI44L;IFITM3;PRIC285;TRIM22,0.659
IFI44;IFI44L;IFITM3;PRIC285;XAF1,0.8
IFI44;IFI44L;IFITM3;PRIC285;ZBP1,0.703
IFI44;IFI44L;IFITM3;TRIM22;XAF1,0.663
IFI44;IFI44L;IFITM3;TRIM22;ZBP1,0.639
IFI44;IFI44L;IFITM3;XAF1;ZBP1,0.749
IFI44;IFI44L;PARP9;PRIC285;TRIM22,0.879
IFI44;IFI44L;PARP9;PRIC285;XAF1,0.875
IFI44;IFI44L;PARP9;PRIC285;ZBP1,0.845
IFI44;IFI44L;PARP9;TRIM22;XAF1,0.91
IFI44;IFI44L;PARP9;TRIM22;ZBP1,0.86
IFI44;IFI44L;PARP9;XAF1;ZBP1,0.859
IFI44;IFI44L;PRIC285;TRIM22;XAF1,0.89
IFI44;IFI44L;PRIC285;TRIM22;ZBP1,0.812
IFI44;IFI44L;PRIC285;XAF1;ZBP1,0.92
IFI44;IFI44L;TRIM22;XAF1;ZBP1,0.832
IFI44;IFIT3;IFITM3;PARP9;PRIC285,0.763
IFI44;IFIT3;IFITM3;PARP9;TRIM22,0.781
IFI44;IFIT3;IFITM3;PARP9;XAF1,0.82
IFI44;IFIT3;IFITM3;PARP9;ZBP1,0.755
IFI44;IFIT3;IFITM3;PRIC285;TRIM22,0.704
IFI44;IFIT3;IFITM3;PRIC285;XAF1,0.75
IFI44;IFIT3;IFITM3;PRIC285;ZBP1,0.737
IFI44;IFIT3;IFITM3;TRIM22;XAF1,0.635
IFI44;IFIT3;IFITM3;TRIM22;ZBP1,0.65
IFI44;IFIT3;IFITM3;XAF1;ZBP1,0.723
IFI44;IFIT3;PARP9;PRIC285;TRIM22,0.764
IFI44;IFIT3;PARP9;PRIC285;XAF1,0.907
IFI44;IFIT3;PARP9;PRIC285;ZBP1,0.663
IFI44;IFIT3;PARP9;TRIM22;XAF1,0.907
IFI44;IFIT3;PARP9;TRIM22;ZBP1,0.649
IFI44;IFIT3;PARP9;XAF1;ZBP1,0.909
IFI44;IFIT3;PRIC285;TRIM22;XAF1,0.821
IFI44;IFIT3;PRIC285;TRIM22;ZBP1,0.875
IFI44;IFIT3;PRIC285;XAF1;ZBP1,0.915
IFI44;IFIT3;TRIM22;XAF1;ZBP1,0.784
IFI44;IFITM3;PARP9;PRIC285;TRIM22,0.795
IFI44;IFITM3;PARP9;PRIC285;XAF1,0.828
IFI44;IFITM3;PARP9;PRIC285;ZBP1,0.781
IFI44;IFITM3;PARP9;TRIM22;XAF1,0.843
IFI44;IFITM3;PARP9;TRIM22;ZBP1,0.772
IFI44;IFITM3;PARP9;XAF1;ZBP1,0.832
IFI44;IFITM3;PRIC285;TRIM22;XAF1,0.707
IFI44;IFITM3;PRIC285;TRIM22;ZBP1,0.686
IFI44;IFITM3;PRIC285;XAF1;ZBP1,0.801
IFI44;IFITM3;TRIM22;XAF1;ZBP1,0.687
IFI44;PARP9;PRIC285;TRIM22;XAF1,0.915
IFI44;PARP9;PRIC285;TRIM22;ZBP1,0.875
IFI44;PARP9;PRIC285;XAF1;ZBP1,0.859
IFI44;PARP9;TRIM22;XAF1;ZBP1,0.914
IFI44;PRIC285;TRIM22;XAF1;ZBP1,0.853
IFI44L;IFIT3;IFITM3;PARP9;PRIC285,0.652
IFI44L;IFIT3;IFITM3;PARP9;TRIM22,0.67
IFI44L;IFIT3;IFITM3;PARP9;XAF1,0.681
IFI44L;IFIT3;IFITM3;PARP9;ZBP1,0.657
IFI44L;IFIT3;IFITM3;PRIC285;TRIM22,0.705
IFI44L;IFIT3;IFITM3;PRIC285;XAF1,0.735
IFI44L;IFIT3;IFITM3;PRIC285;ZBP1,0.679
IFI44L;IFIT3;IFITM3;TRIM22;XAF1,0.639
IFI44L;IFIT3;IFITM3;TRIM22;ZBP1,0.611
IFI44L;IFIT3;IFITM3;XAF1;ZBP1,0.723
IFI44L;IFIT3;PARP9;PRIC285;TRIM22,0.675
IFI44L;IFIT3;PARP9;PRIC285;XAF1,0.757
IFI44L;IFIT3;PARP9;PRIC285;ZBP1,0.752
IFI44L;IFIT3;PARP9;TRIM22;XAF1,0.653
IFI44L;IFIT3;PARP9;TRIM22;ZBP1,0.645
IFI44L;IFIT3;PARP9;XAF1;ZBP1,0.76
IFI44L;IFIT3;PRIC285;TRIM22;XAF1,0.8
IFI44L;IFIT3;PRIC285;TRIM22;ZBP1,0.814
IFI44L;IFIT3;PRIC285;XAF1;ZBP1,0.907
IFI44L;IFIT3;TRIM22;XAF1;ZBP1,0.766
IFI44L;IFITM3;PARP9;PRIC285;TRIM22,0.728
IFI44L;IFITM3;PARP9;PRIC285;XAF1,0.795
IFI44L;IFITM3;PARP9;PRIC285;ZBP1,0.73
IFI44L;IFITM3;PARP9;TRIM22;XAF1,0.796
IFI44L;IFITM3;PARP9;TRIM22;ZBP1,0.682
IFI44L;IFITM3;PARP9;XAF1;ZBP1,0.802
IFI44L;IFITM3;PRIC285;TRIM22;XAF1,0.691
IFI44L;IFITM3;PRIC285;TRIM22;ZBP1,0.639
IFI44L;IFITM3;PRIC285;XAF1;ZBP1,0.699
IFI44L;IFITM3;TRIM22;XAF1;ZBP1,0.667
IFI44L;PARP9;PRIC285;TRIM22;XAF1,0.873
IFI44L;PARP9;PRIC285;TRIM22;ZBP1,0.813
IFI44L;PARP9;PRIC285;XAF1;ZBP1,0.852
IFI44L;PARP9;TRIM22;XAF1;ZBP1,0.857
IFI44L;PRIC285;TRIM22;XAF1;ZBP1,0.806
IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.667
IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.706
IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.706
IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.556
IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.691
IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.682
IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.5
IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.5
IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.713
IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.5
IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.683
IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.783
IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.814
IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.74
IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.611
IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.69
IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.682
IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.611
IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.5
PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.736
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9,0.724
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285,0.763
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;TRIM22,0.65
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;XAF1,0.741
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;ZBP1,0.717
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285,0.636
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;TRIM22,0.635
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;XAF1,0.845
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;ZBP1,0.709
EIF2AK2;IFI44;IFI44L;IFIT3;PRIC285;TRIM22,0.863
EIF2AK2;IFI44;IFI44L;IFIT3;PRIC285;XAF1,0.905
EIF2AK2;IFI44;IFI44L;IFIT3;PRIC285;ZBP1,0.922
EIF2AK2;IFI44;IFI44L;IFIT3;TRIM22;XAF1,0.795
EIF2AK2;IFI44;IFI44L;IFIT3;TRIM22;ZBP1,0.808
EIF2AK2;IFI44;IFI44L;IFIT3;XAF1;ZBP1,0.906
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285,0.777
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;TRIM22,0.824
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;XAF1,0.826
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;ZBP1,0.783
EIF2AK2;IFI44;IFI44L;IFITM3;PRIC285;TRIM22,0.655
EIF2AK2;IFI44;IFI44L;IFITM3;PRIC285;XAF1,0.801
EIF2AK2;IFI44;IFI44L;IFITM3;PRIC285;ZBP1,0.703
EIF2AK2;IFI44;IFI44L;IFITM3;TRIM22;XAF1,0.663
EIF2AK2;IFI44;IFI44L;IFITM3;TRIM22;ZBP1,0.635
EIF2AK2;IFI44;IFI44L;IFITM3;XAF1;ZBP1,0.774
EIF2AK2;IFI44;IFI44L;PARP9;PRIC285;TRIM22,0.878
EIF2AK2;IFI44;IFI44L;PARP9;PRIC285;XAF1,0.875
EIF2AK2;IFI44;IFI44L;PARP9;PRIC285;ZBP1,0.842
EIF2AK2;IFI44;IFI44L;PARP9;TRIM22;XAF1,0.911
EIF2AK2;IFI44;IFI44L;PARP9;TRIM22;ZBP1,0.861
EIF2AK2;IFI44;IFI44L;PARP9;XAF1;ZBP1,0.859
EIF2AK2;IFI44;IFI44L;PRIC285;TRIM22;XAF1,0.891
EIF2AK2;IFI44;IFI44L;PRIC285;TRIM22;ZBP1,0.809
EIF2AK2;IFI44;IFI44L;PRIC285;XAF1;ZBP1,0.92
EIF2AK2;IFI44;IFI44L;TRIM22;XAF1;ZBP1,0.831
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285,0.733
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;TRIM22,0.731
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;XAF1,0.812
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;ZBP1,0.706
EIF2AK2;IFI44;IFIT3;IFITM3;PRIC285;TRIM22,0.7
EIF2AK2;IFI44;IFIT3;IFITM3;PRIC285;XAF1,0.799
EIF2AK2;IFI44;IFIT3;IFITM3;PRIC285;ZBP1,0.778
EIF2AK2;IFI44;IFIT3;IFITM3;TRIM22;XAF1,0.635
EIF2AK2;IFI44;IFIT3;IFITM3;TRIM22;ZBP1,0.703
EIF2AK2;IFI44;IFIT3;IFITM3;XAF1;ZBP1,0.749
EIF2AK2;IFI44;IFIT3;PARP9;PRIC285;TRIM22,0.612
EIF2AK2;IFI44;IFIT3;PARP9;PRIC285;XAF1,0.903
EIF2AK2;IFI44;IFIT3;PARP9;PRIC285;ZBP1,0.567
EIF2AK2;IFI44;IFIT3;PARP9;TRIM22;XAF1,0.9
EIF2AK2;IFI44;IFIT3;PARP9;TRIM22;ZBP1,0.546
EIF2AK2;IFI44;IFIT3;PARP9;XAF1;ZBP1,0.906
EIF2AK2;IFI44;IFIT3;PRIC285;TRIM22;XAF1,0.822
EIF2AK2;IFI44;IFIT3;PRIC285;TRIM22;ZBP1,0.892
EIF2AK2;IFI44;IFIT3;PRIC285;XAF1;ZBP1,0.914
EIF2AK2;IFI44;IFIT3;TRIM22;XAF1;ZBP1,0.807
EIF2AK2;IFI44;IFITM3;PARP9;PRIC285;TRIM22,0.818
EIF2AK2;IFI44;IFITM3;PARP9;PRIC285;XAF1,0.828
EIF2AK2;IFI44;IFITM3;PARP9;PRIC285;ZBP1,0.78
EIF2AK2;IFI44;IFITM3;PARP9;TRIM22;XAF1,0.844
EIF2AK2;IFI44;IFITM3;PARP9;TRIM22;ZBP1,0.798
EIF2AK2;IFI44;IFITM3;PARP9;XAF1;ZBP1,0.833
EIF2AK2;IFI44;IFITM3;PRIC285;TRIM22;XAF1,0.707
EIF2AK2;IFI44;IFITM3;PRIC285;TRIM22;ZBP1,0.686
EIF2AK2;IFI44;IFITM3;PRIC285;XAF1;ZBP1,0.776
EIF2AK2;IFI44;IFITM3;TRIM22;XAF1;ZBP1,0.687
EIF2AK2;IFI44;PARP9;PRIC285;TRIM22;XAF1,0.915
EIF2AK2;IFI44;PARP9;PRIC285;TRIM22;ZBP1,0.875
EIF2AK2;IFI44;PARP9;PRIC285;XAF1;ZBP1,0.86
EIF2AK2;IFI44;PARP9;TRIM22;XAF1;ZBP1,0.912
EIF2AK2;IFI44;PRIC285;TRIM22;XAF1;ZBP1,0.853
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;PRIC285,0.628
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;TRIM22,0.642
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;XAF1,0.629
EIF2AK2;IFI44L;IFIT3;IFITM3;PARP9;ZBP1,0.629
EIF2AK2;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22,0.693
EIF2AK2;IFI44L;IFIT3;IFITM3;PRIC285;XAF1,0.757
EIF2AK2;IFI44L;IFIT3;IFITM3;PRIC285;ZBP1,0.683
EIF2AK2;IFI44L;IFIT3;IFITM3;TRIM22;XAF1,0.663
EIF2AK2;IFI44L;IFIT3;IFITM3;TRIM22;ZBP1,0.705
EIF2AK2;IFI44L;IFIT3;IFITM3;XAF1;ZBP1,0.734
EIF2AK2;IFI44L;IFIT3;PARP9;PRIC285;TRIM22,0.763
EIF2AK2;IFI44L;IFIT3;PARP9;PRIC285;XAF1,0.798
EIF2AK2;IFI44L;IFIT3;PARP9;PRIC285;ZBP1,0.799
EIF2AK2;IFI44L;IFIT3;PARP9;TRIM22;XAF1,0.741
EIF2AK2;IFI44L;IFIT3;PARP9;TRIM22;ZBP1,0.765
EIF2AK2;IFI44L;IFIT3;PARP9;XAF1;ZBP1,0.801
EIF2AK2;IFI44L;IFIT3;PRIC285;TRIM22;XAF1,0.822
EIF2AK2;IFI44L;IFIT3;PRIC285;TRIM22;ZBP1,0.797
EIF2AK2;IFI44L;IFIT3;PRIC285;XAF1;ZBP1,0.904
EIF2AK2;IFI44L;IFIT3;TRIM22;XAF1;ZBP1,0.808
EIF2AK2;IFI44L;IFITM3;PARP9;PRIC285;TRIM22,0.781
EIF2AK2;IFI44L;IFITM3;PARP9;PRIC285;XAF1,0.792
EIF2AK2;IFI44L;IFITM3;PARP9;PRIC285;ZBP1,0.783
EIF2AK2;IFI44L;IFITM3;PARP9;TRIM22;XAF1,0.802
EIF2AK2;IFI44L;IFITM3;PARP9;TRIM22;ZBP1,0.707
EIF2AK2;IFI44L;IFITM3;PARP9;XAF1;ZBP1,0.801
EIF2AK2;IFI44L;IFITM3;PRIC285;TRIM22;XAF1,0.691
EIF2AK2;IFI44L;IFITM3;PRIC285;TRIM22;ZBP1,0.639
EIF2AK2;IFI44L;IFITM3;PRIC285;XAF1;ZBP1,0.75
EIF2AK2;IFI44L;IFITM3;TRIM22;XAF1;ZBP1,0.691
EIF2AK2;IFI44L;PARP9;PRIC285;TRIM22;XAF1,0.856
EIF2AK2;IFI44L;PARP9;PRIC285;TRIM22;ZBP1,0.812
EIF2AK2;IFI44L;PARP9;PRIC285;XAF1;ZBP1,0.87
EIF2AK2;IFI44L;PARP9;TRIM22;XAF1;ZBP1,0.838
EIF2AK2;IFI44L;PRIC285;TRIM22;XAF1;ZBP1,0.805
EIF2AK2;IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.678
EIF2AK2;IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.778
EIF2AK2;IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.722
EIF2AK2;IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.684
EIF2AK2;IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.675
EIF2AK2;IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.758
EIF2AK2;IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.528
EIF2AK2;IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.611
EIF2AK2;IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.701
EIF2AK2;IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.796
EIF2AK2;IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.779
EIF2AK2;IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.818
EIF2AK2;IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.827
EIF2AK2;IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.583
EIF2AK2;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.663
EIF2AK2;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.684
EIF2AK2;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.705
EIF2AK2;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.694
EIF2AK2;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.5
EIF2AK2;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.777
IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285,0.758
IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22,0.763
IFI44;IFI44L;IFIT3;IFITM3;PARP9;XAF1,0.801
IFI44;IFI44L;IFIT3;IFITM3;PARP9;ZBP1,0.781
IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22,0.704
IFI44;IFI44L;IFIT3;IFITM3;PRIC285;XAF1,0.795
IFI44;IFI44L;IFIT3;IFITM3;PRIC285;ZBP1,0.748
IFI44;IFI44L;IFIT3;IFITM3;TRIM22;XAF1,0.663
IFI44;IFI44L;IFIT3;IFITM3;TRIM22;ZBP1,0.627
IFI44;IFI44L;IFIT3;IFITM3;XAF1;ZBP1,0.749
IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22,0.802
IFI44;IFI44L;IFIT3;PARP9;PRIC285;XAF1,0.865
IFI44;IFI44L;IFIT3;PARP9;PRIC285;ZBP1,0.839
IFI44;IFI44L;IFIT3;PARP9;TRIM22;XAF1,0.86
IFI44;IFI44L;IFIT3;PARP9;TRIM22;ZBP1,0.823
IFI44;IFI44L;IFIT3;PARP9;XAF1;ZBP1,0.882
IFI44;IFI44L;IFIT3;PRIC285;TRIM22;XAF1,0.869
IFI44;IFI44L;IFIT3;PRIC285;TRIM22;ZBP1,0.808
IFI44;IFI44L;IFIT3;PRIC285;XAF1;ZBP1,0.916
IFI44;IFI44L;IFIT3;TRIM22;XAF1;ZBP1,0.806
IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22,0.797
IFI44;IFI44L;IFITM3;PARP9;PRIC285;XAF1,0.826
IFI44;IFI44L;IFITM3;PARP9;PRIC285;ZBP1,0.756
IFI44;IFI44L;IFITM3;PARP9;TRIM22;XAF1,0.838
IFI44;IFI44L;IFITM3;PARP9;TRIM22;ZBP1,0.778
IFI44;IFI44L;IFITM3;PARP9;XAF1;ZBP1,0.829
IFI44;IFI44L;IFITM3;PRIC285;TRIM22;XAF1,0.706
IFI44;IFI44L;IFITM3;PRIC285;TRIM22;ZBP1,0.632
IFI44;IFI44L;IFITM3;PRIC285;XAF1;ZBP1,0.802
IFI44;IFI44L;IFITM3;TRIM22;XAF1;ZBP1,0.687
IFI44;IFI44L;PARP9;PRIC285;TRIM22;XAF1,0.912
IFI44;IFI44L;PARP9;PRIC285;TRIM22;ZBP1,0.861
IFI44;IFI44L;PARP9;PRIC285;XAF1;ZBP1,0.859
IFI44;IFI44L;PARP9;TRIM22;XAF1;ZBP1,0.914
IFI44;IFI44L;PRIC285;TRIM22;XAF1;ZBP1,0.875
IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.749
IFI44;IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.813
IFI44;IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.747
IFI44;IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.835
IFI44;IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.734
IFI44;IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.816
IFI44;IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.707
IFI44;IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.704
IFI44;IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.8
IFI44;IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.687
IFI44;IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.899
IFI44;IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.627
IFI44;IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.907
IFI44;IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.893
IFI44;IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.831
IFI44;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.841
IFI44;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.772
IFI44;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.832
IFI44;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.843
IFI44;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.707
IFI44;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.914
IFI44L;IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.644
IFI44L;IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.656
IFI44L;IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.637
IFI44L;IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.683
IFI44L;IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.663
IFI44L;IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.648
IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.709
IFI44L;IFIT3;IFITM3;PRIC285;TRIM22;ZBP1,0.702
IFI44L;IFIT3;IFITM3;PRIC285;XAF1;ZBP1,0.74
IFI44L;IFIT3;IFITM3;TRIM22;XAF1;ZBP1,0.691
IFI44L;IFIT3;PARP9;PRIC285;TRIM22;XAF1,0.719
IFI44L;IFIT3;PARP9;PRIC285;TRIM22;ZBP1,0.666
IFI44L;IFIT3;PARP9;PRIC285;XAF1;ZBP1,0.767
IFI44L;IFIT3;PARP9;TRIM22;XAF1;ZBP1,0.724
IFI44L;IFIT3;PRIC285;TRIM22;XAF1;ZBP1,0.805
IFI44L;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.796
IFI44L;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.682
IFI44L;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.801
IFI44L;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.802
IFI44L;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.688
IFI44L;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.858
IFIT3;IFITM3;PARP9;PRIC285;TRIM22;XAF1,0.639
IFIT3;IFITM3;PARP9;PRIC285;TRIM22;ZBP1,0.688
IFIT3;IFITM3;PARP9;PRIC285;XAF1;ZBP1,0.707
IFIT3;IFITM3;PARP9;TRIM22;XAF1;ZBP1,0.639
IFIT3;IFITM3;PRIC285;TRIM22;XAF1;ZBP1,0.5
IFIT3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.736
IFITM3;PARP9;PRIC285;TRIM22;XAF1;ZBP1,0.611
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;PRIC285,0.715
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;TRIM22,0.712
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;XAF1,0.809
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PARP9;ZBP1,0.732
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285;TRIM22,0.7
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285;XAF1,0.793
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;PRIC285;ZBP1,0.759
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;TRIM22;XAF1,0.659
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;TRIM22;ZBP1,0.703
EIF2AK2;IFI44;IFI44L;IFIT3;IFITM3;XAF1;ZBP1,0.798
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285;TRIM22,0.627
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285;XAF1,0.839
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;PRIC285;ZBP1,0.708
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;TRIM22;XAF1,0.816
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;TRIM22;ZBP1,0.688
EIF2AK2;IFI44;IFI44L;IFIT3;PARP9;XAF1;ZBP1,0.876
EIF2AK2;IFI44;IFI44L;IFIT3;PRIC285;TRIM22;XAF1,0.869
EIF2AK2;IFI44;IFI44L;IFIT3;PRIC285;TRIM22;ZBP1,0.85
EIF2AK2;IFI44;IFI44L;IFIT3;PRIC285;XAF1;ZBP1,0.915
EIF2AK2;IFI44;IFI44L;IFIT3;TRIM22;XAF1;ZBP1,0.807
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285;TRIM22,0.824
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285;XAF1,0.826
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;PRIC285;ZBP1,0.783
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;TRIM22;XAF1,0.839
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;TRIM22;ZBP1,0.778
EIF2AK2;IFI44;IFI44L;IFITM3;PARP9;XAF1;ZBP1,0.831
EIF2AK2;IFI44;IFI44L;IFITM3;PRIC285;TRIM22;XAF1,0.706
EIF2AK2;IFI44;IFI44L;IFITM3;PRIC285;TRIM22;ZBP1,0.659
EIF2AK2;IFI44;IFI44L;IFITM3;PRIC285;XAF1;ZBP1,0.802
EIF2AK2;IFI44;IFI44L;IFITM3;TRIM22;XAF1;ZBP1,0.687
EIF2AK2;IFI44;IFI44L;PARP9;PRIC285;TRIM22;XAF1,0.912
EIF2AK2;IFI44;IFI44L;PARP9;PRIC285;TRIM22;ZBP1,0.859
EIF2AK2;IFI44;IFI44L;PARP9;PRIC285;XAF1;ZBP1,0.859
EIF2AK2;IFI44;IFI44L;PARP9;TRIM22;XAF1;ZBP1,0.913
EIF2AK2;IFI44;IFI44L;PRIC285;TRIM22;XAF1;ZBP1,0.874
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285;TRIM22,0.717
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285;XAF1,0.81
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;PRIC285;ZBP1,0.703
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;TRIM22;XAF1,0.829
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;TRIM22;ZBP1,0.698
EIF2AK2;IFI44;IFIT3;IFITM3;PARP9;XAF1;ZBP1,0.809
EIF2AK2;IFI44;IFIT3;IFITM3;PRIC285;TRIM22;XAF1,0.707
