"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"BAZ2A",0.200707750553674,4.60080237129898,2.17769394204757,0.031462000664561,0.133150418863855,-5.36142212926449
"DACH2",-0.00274451668812608,0.00145102081026228,-2.17702888783906,0.0315128417570673,0.133344180029985,-5.36282221103088
"AKAP17A",0.0689615521330909,0.66023369852307,2.17660599601474,0.0315452074887885,0.133459714481611,-5.36371228418345
"MORC2-AS1",-0.166009456526122,1.60224626044018,-2.17605220504265,0.0315876351691908,0.133617774566161,-5.36487762387447
"MIR5684",0.180145582194391,0.31350114929475,2.17598581310833,0.031592724992216,0.133617867684435,-5.3650173137691
"NUDT9",-0.112700261128533,1.82020455659896,-2.17484516524702,0.0316802821373897,0.13394887250287,-5.36741664548079
"HTATSF1",-0.150037377558653,3.1347701370629,-2.17483388868746,0.0316811487873739,0.13394887250287,-5.36744035973073
"FLJ46020",-0.117238972101031,0.61222604379452,-2.1740912809754,0.0317382665994434,0.134150105982277,-5.36900179104679
"EDARADD",-0.125184832230556,0.584665971059877,-2.17401911800067,0.031743821793776,0.134150105982277,-5.36915349709579
"NPFFR1",-0.00655936792622958,0.00654442562607441,-2.17395603505659,0.0317486786880595,0.134150105982277,-5.36928611066977
"CEACAM4",0.511039312179251,5.83802725266152,2.17392931496355,0.0317507361212533,0.134150105982277,-5.3693422808385
"ZMAT4",-0.0605727223326492,0.103149637657981,-2.1738845423103,0.0317541838517557,0.134150105982277,-5.3694363991258
"NOC4L",-0.212194426851358,2.8368858181515,-2.17292419394379,0.0318282140757192,0.134441315655305,-5.37145475378857
"HEYL",-0.0126307708200215,0.0494890958364655,-2.17280929728459,0.0318370811284624,0.134457229061836,-5.37169617593017
"RRP1",-0.156173259671779,2.80875602698095,-2.17268280228984,0.0318468457541592,0.134476927475042,-5.37196195502174
"HIST1H1T",0.0982451295793082,0.299147007363316,2.17260745182132,0.0318526635770756,0.134479956424848,-5.37212026738888
"PRRT2",0.0749127724774906,0.596524510932175,2.17174770180148,0.0319191104050544,0.134724458056643,-5.37392625581762
"GTSF1",0.249100689159634,1.84114937614229,2.17172592100399,0.0319207953227585,0.134724458056643,-5.37397199994465
"TAGLN2",-0.411897367837985,8.84697710047082,-2.17155505400244,0.0319340159224832,0.134758684989147,-5.37433084091049
"MIR4800",-0.256268299714319,4.63175948261975,-2.17142269081778,0.0319442606104174,0.134780344895866,-5.37460880141314
"PLEKHM2",0.15629758016156,4.64453417619113,2.17110863650567,0.0319685793060675,0.134861369917404,-5.37526824782073
"CSAG2",-0.00151642355838376,0.000233295932059038,-2.17057859585888,0.0320096592980789,0.135013066237906,-5.37638101966714
"CLVS1",0.265117092783675,0.784005084746495,2.17042454760365,0.0320216071666279,0.135041857734375,-5.37670438293092
"FLJ46010",0.00772131182558465,0.0119732898654084,2.17030666906948,0.0320307523534565,0.135058822413439,-5.37695180791637
"OR13A1",-0.0556001571216174,0.192793436594367,-2.16983656261778,0.0320672464503808,0.135191080893946,-5.37793842998405
"TRNW",-0.462269090150294,3.65900225084982,-2.16969666033727,0.0320781139530325,0.135196246791961,-5.37823200774581
"HNMT",0.254468738008625,1.65954963434882,2.16968876765364,0.0320787271459648,0.135196246791961,-5.37824856961788
"CAMSAP2",-0.0745095125212213,0.357515965343739,-2.16960872409448,0.0320849464099284,0.135200846578899,-5.37841652851413
"EFHC1",-0.113786846001962,0.832203259925841,-2.16905462282958,0.0321280279571917,0.135360751856714,-5.37957906681523
"NTN3",0.0127354536356861,0.0280187470146582,2.16896683053065,0.0321348584428659,0.135367898658668,-5.37976323530798
"XKR5",0.0692493401927327,0.076009834601829,2.16861896040004,0.0321619361054733,0.135460320664043,-5.38049292104174
"TIPIN",0.132274660113273,0.924127627489937,2.16813015736274,0.0322000172322944,0.135586898886023,-5.38151804268046
"MARCO",0.413430418011069,2.68712023722855,2.16810120341092,0.0322022741722019,0.135586898886023,-5.38157875845847
"SNORD35B",0.180276037327502,3.46945303957737,2.16797260493075,0.0322122999915795,0.135607456742454,-5.38184841751431
"NDUFB7",0.244160089539506,5.30002895237881,2.16788490549313,0.0322191387858723,0.135614593427252,-5.38203230662612
"ZFC3H1",0.161947518160894,3.17908311493484,2.16762173195202,0.0322396686014018,0.135679345944862,-5.3825840905442
"LOC284260",0.0032924876165235,0.0100932499818958,2.16742079955767,0.0322553507119767,0.135723679679537,-5.38300533473381
"ITK",-0.237253081487026,4.58537529949846,-2.16725338839932,0.0322684216567984,0.135757013787003,-5.38335627593073
"ANKRD13D",0.23854876918491,6.28282647510425,2.1670621861524,0.032283355760033,0.135783807013629,-5.38375705942354
"RPH3A",0.804407040646594,2.48515627652671,2.16703998597918,0.0322850901224472,0.135783807013629,-5.38380359161308
"LOC100506926",-0.00150069250347676,0.000230875769765655,-2.16646176510452,0.032330291441874,0.13595222713819,-5.38501540412777
"BFAR",0.0663870061936734,3.26497877227079,2.16628446953896,0.0323441621846736,0.135988866235226,-5.3853869134742
"CREG2",0.0277438993117087,0.069730709203118,2.16601874484626,0.0323649608638062,0.136054617049604,-5.38594366683908
"NEU1",0.197505839880059,4.48780657940636,2.16535263012151,0.0324171497112721,0.1362522826857,-5.38733905121387
"LINC00167",0.0133478215795355,0.0476298507564847,2.16512138616376,0.0324352843141262,0.136306774980276,-5.38782337106099
"GNL2",0.134114926307137,3.36325929635483,2.16479651165116,0.0324607764799095,0.136392164568812,-5.38850371120529
"LOC100128338",-0.0083457599211945,0.0179463238527367,-2.16465936626893,0.0324715431847164,0.136408579489192,-5.38879088772254
"TMEM221",0.0477955849062153,0.220942975147584,2.16461495394263,0.0324750304730964,0.136408579489192,-5.38888388162377
"CSTF2T",-0.0802040992330185,3.23328703980213,-2.16454163526712,0.0324807882202995,0.136411032528897,-5.38903739798526
"LOC100505555",-0.0669668061587935,0.257836062464435,-2.16420472412976,0.032507257386291,0.136500453614739,-5.38974276879766
"UBE2Q2P1",0.0428344367298904,0.146767020911307,2.16406748749232,0.0325180446414963,0.136524007168422,-5.39003006397023
"DHX34",0.336807139502671,4.91924232080877,2.16390518162512,0.0325308064302737,0.136555841799172,-5.39036981811998
"LOC100507555",0.036780676793056,0.0496005026283588,2.16274376331791,0.0326222533248244,0.136917913270029,-5.39280032434123
"DLG1",-0.144611879789039,2.10577432896072,-2.1624625174342,0.0326444313689337,0.136957250451541,-5.39338870814708
"WDR12",0.139451193568027,1.70053958061608,2.16244125864048,0.0326461082929617,0.136957250451541,-5.39343317999209
"MAOA",0.262337829744507,0.299834713886001,2.16242730204122,0.0326472092500923,0.136957250451541,-5.39346237596001
"LOC100506821",-0.0975047676333413,0.452985086714717,-2.16224207619764,0.0326618237194192,0.136996761722273,-5.39384983554428
"TRIM17",0.0771061595451212,0.57788969894369,2.16193549541603,0.0326860256633505,0.137057580848875,-5.39449108087131
"ZBTB24",-0.124089354016178,1.84237557405324,-2.16192669848235,0.0326867203359525,0.137057580848875,-5.39450947932813
"LOC728026",0.0159803117170094,0.0135218022220848,2.16181760814569,0.0326953360005889,0.137071907933141,-5.39473763193931
"STAR",0.0320342492717853,0.149172124510561,2.16171248487327,0.0327036402208652,0.137084924970323,-5.39495747774953
"LOC100499467",-0.022879124682829,0.0340301106490691,-2.16155194811776,0.0327163253637314,0.137116298607557,-5.39529319155159
"PFN1",-0.232372547199492,9.83231193202489,-2.16116913183849,0.0327465916073941,0.137204451910752,-5.39609364260373
"MIR650",0.80354358944837,4.12121454356109,2.16115427556455,0.03274776666443,0.137204451910752,-5.3961247037471
"SUCLG2",-0.118868569483254,2.40533396750399,-2.16097663469253,0.0327618200034365,0.137224127329086,-5.39649609579479
"HOXC-AS5",-0.00195993563247263,0.0008331229737023,-2.16096334039051,0.0327628719387315,0.137224127329086,-5.39652388893081
"TMEM167A",0.198527537258179,3.52144042723894,2.16045582060506,0.0328030522591238,0.137370596547658,-5.39758479449591
"OR2G2",-0.0029927958598316,0.00141017848459509,-2.16036925071342,0.0328099102592931,0.137377496251631,-5.39776573490309
"HAR1B",-0.0897014080329473,0.312887270952085,-2.16018676015867,0.0328243710945579,0.137416222337109,-5.39814713793508
"LOC100507566",-0.00147709013044912,0.000227244635453711,-2.16008308242111,0.0328325891418949,0.137428805415971,-5.39836380990609
"HSPB3",0.0210817973139826,0.0233437682057044,2.15996877072591,0.0328416521615589,0.137444920776454,-5.39860269424521
"LOC100505568",-0.113012950006051,0.50209241787297,-2.15986996931159,0.0328494872215542,0.137455892728693,-5.39880915638191
"LYRM2",0.118009237886449,1.25692178835677,2.15979737383617,0.0328552451551721,0.137457686865308,-5.39896085126053
"MGAT1",0.217913380568651,6.36145716351618,2.15973311144812,0.0328603428776469,0.137457686865308,-5.39909512946833
"HEBP2",0.276942016840995,4.5383329826596,2.15868343832893,0.0329437071383038,0.137784546701859,-5.40128793162888
"LTB4R2",0.267895583157234,2.96808166250032,2.1582220891097,0.0329804051324046,0.137916155705151,-5.40225139452113
"METTL12",0.0903613656481015,0.960687680565773,2.15812146663477,0.0329884138481718,0.137927770301443,-5.40246150516366
"CDC25B",-0.26682191177864,5.17238018620403,-2.15799092205734,0.0329988066287188,0.137949347641161,-5.40273408293699
"FLJ35024",-0.0259862101324979,0.0401774530654466,-2.15769663061575,0.033022245871304,0.13802544937267,-5.40334850924909
"LOC286437",0.152835962649601,1.52633636064412,2.15759034122603,0.0330307149824241,0.138038965165097,-5.40357040291452
"PIGO",-0.0993246702162549,2.19975074322244,-2.15739116091774,0.0330465906896737,0.138083424742304,-5.40398619195152
"MIR4678",-0.0474834297529919,0.025000581616144,-2.15704911842337,0.033073868693387,0.138128605973429,-5.40470012329865
"TAF10",0.192900958815288,6.20162619453789,2.15701524954302,0.0330765708099558,0.138128605973429,-5.40477081074979
"ARMC9",-0.0209905565407615,0.0798882359632189,-2.15697651209852,0.0330796615834706,0.138128605973429,-5.40485165808454
"ARRDC4",-0.312943267569084,2.14210316846655,-2.15693699623693,0.0330828147231426,0.138128605973429,-5.40493412864179
"MYCBPAP",0.0502291021002211,0.18650622582416,2.15692717965876,0.0330835980703255,0.138128605973429,-5.40495461586135
"ZNF732",-0.0197613600824018,0.0483726862645004,-2.15605615148504,0.033153168773361,0.138397157675496,-5.40677211112559
"DET1",-0.0840729134904498,1.34774059920829,-2.1558444184282,0.0331700994526223,0.138445914542954,-5.40721381292414
"LINC00160",-0.00146135135288382,0.000224823285059047,-2.1556897143271,0.0331824746996206,0.138475645446375,-5.40753651984466
"LOC100505882",0.142790019554085,0.565179076934019,2.15561175132453,0.0331887127117034,0.138479759353817,-5.40769913963203
"TSNAX",0.197983008322065,3.54779575894416,2.15541819487402,0.0332042040358575,0.138510375772047,-5.40810284753321
"JAG2",0.0596859434559929,0.255644250647363,2.15538880098937,0.0332065571286926,0.138510375772047,-5.40816415252882
"EEF1DP3",0.0702443992834027,0.262448247410996,2.15496216250816,0.0332407274503206,0.138630974368104,-5.40905387901445
"ZNF138",0.152895177743264,1.09770823145363,2.15460912026849,0.0332690263462973,0.138711421456544,-5.40979000251914
"DCAF10",0.164058753396434,1.99287648109996,2.15451452654219,0.0332766122659863,0.138711421456544,-5.4099872196928
"TXNDC16",-0.0881359491282783,1.14059940430425,-2.15444412287375,0.0332822592433816,0.138711421456544,-5.41013399815855
"G6PC",0.00513626111465964,0.00770364189760715,2.1544093509532,0.0332850485557464,0.138711421456544,-5.41020648946949
"BDH2",0.133604341591782,0.692687808733841,2.15439347796166,0.0332863219129011,0.138711421456544,-5.41023958058063
"SCARNA2",0.142987884696271,0.548217293442642,2.15424821888546,0.0332979767933365,0.138738061967938,-5.41054239800391
"KRT72",-0.475134761504181,1.50234270562332,-2.15411165096405,0.0333089375638421,0.138744712605373,-5.41082708004594
"ADCY6",-0.0208974964407126,0.0861885583609554,-2.15406460180524,0.0333127143946887,0.138744712605373,-5.41092515230049
"PPP1R1C",-0.0029679439953096,0.0030069045495259,-2.15403165038426,0.0333153597627481,0.138744712605373,-5.41099383715828
"MIR3653",0.21729535475768,1.89465647439987,2.15389058123512,0.0333266869723226,0.138746652601112,-5.41128787465534
"WDR62",0.0948675034856593,0.562251831353181,2.15383029951895,0.0333315283372319,0.138746652601112,-5.41141351743902
"DUOXA2",-0.0109016832123428,0.0122531694759262,-2.15382925050918,0.0333316125910431,0.138746652601112,-5.41141570381963
"FAM135B",-0.000793099682605546,0.000206741839596152,-2.1537281117603,0.0333397366664948,0.13875856305427,-5.41162649590914
"POU3F4",-0.00145348080498197,0.000223612431535689,-2.15344934338805,0.0333621379119171,0.138829881342425,-5.41220745411495
"ATP6V0A2",-0.100022539310501,2.11527131101867,-2.15327219364171,0.0333763800744928,0.138867230084279,-5.41257660125625
"RPS19BP1",0.183190094426142,4.95873543752378,2.15306685864575,0.0333928948169776,0.138914020944215,-5.41300444615699
"FAM53A",-0.0528914029556322,0.272420893687978,-2.15274962676965,0.03341842315702,0.138998287578165,-5.41366537024024
"LOC100128076",0.00960213510028282,0.0118215940443931,2.15242893267669,0.0334442472991439,0.139057986695747,-5.41433341620558
"DLL4",0.038862894045337,0.0890325984623893,2.15239536931225,0.0334469510147054,0.139057986695747,-5.41440332758929
"SYNDIG1",-0.00240574078493111,0.00150794925859231,-2.15237491724189,0.0334485986355317,0.139057986695747,-5.41444592808563
"NFKBID",0.149029120440812,3.3898930992126,2.15215414955686,0.0334663881801851,0.139088127823772,-5.41490575080855
"TRPM1",0.00473805797618876,0.0129267099429516,2.15215401207671,0.0334663992609425,0.139088127823772,-5.41490603714349
"MIR146A",0.216333440545268,0.624474842735535,2.15206808654322,0.0334733253916787,0.139090462096086,-5.41508499409944
"HBXIP",0.196512953469203,5.38858571487122,2.1520161591795,0.0334775116612973,0.139090462096086,-5.4151931399315
"SST",0.0231811611008191,0.0328168375936263,2.15143581811918,0.0335243283567818,0.139257122124332,-5.41640161567223
"IFT122",-0.103721349045028,1.45320473858684,-2.15138800219192,0.03352818824415,0.139257122124332,-5.41650117196577
"CGREF1",-0.0582033043327663,0.354696844060476,-2.15130302601176,0.033535048801787,0.139259128345966,-5.41667809361285
"MIPEPP3",-0.0776496386567422,0.292169787482427,-2.15121482835423,0.0335421707320722,0.139259128345966,-5.4168617156028
"OR6B2",-0.00144560948413168,0.000222401459097181,-2.1511791984207,0.0335450482085116,0.139259128345966,-5.41693589291911
"FAM82A2",-0.14746357779375,2.88717465086599,-2.15105650410631,0.0335549586482746,0.139259128345966,-5.41719131932627
"ATL2",-0.163844895036941,2.25826907684219,-2.15105500047263,0.0335550801176485,0.139259128345966,-5.41719444952442
"ARID4B",0.269241538104864,3.33156431202041,2.15083057356726,0.0335732144685605,0.139304728411288,-5.41766162889821
"POLR1E",-0.148758403781217,2.46069263411807,-2.15074369356747,0.0335802369065237,0.139304728411288,-5.41784247100054
"DUSP6",-0.229892520580253,5.9586704455914,-2.15066631872722,0.0335864921218157,0.139304728411288,-5.41800352228668
"ESF1",0.181423977589217,1.26679576785963,2.15065754298925,0.0335872016426671,0.139304728411288,-5.41802178814364
"LOC440993",0.229267389887111,1.78272047920029,2.15016726496785,0.033626861392733,0.139447283340799,-5.41904214556193
"ACTA2",0.32847467192339,2.37964739618922,2.14975228351053,0.0336604619251391,0.139564670407016,-5.41990562941862
"LOC100128593",-0.0174186568938264,0.0308605315449572,-2.14940066470584,0.033688954823607,0.139646754295829,-5.42063714934529
"LOC100509780",0.112034788738329,0.281097149065627,2.1493089427854,0.0336963908061702,0.139646754295829,-5.42082795264077
"DCST2",0.0864177829198655,0.60182969625976,2.14925950439095,0.0337003994131499,0.139646754295829,-5.42093079308124
"LOC400099",0.0922729733311328,0.6884120460455,2.1492466105436,0.0337014449512387,0.139646754295829,-5.42095761416249
"ACVR1",-0.120160674762454,1.95661327452599,-2.1490443227832,0.0337178517685131,0.139692784369676,-5.42137838273829
"LOC727944",-0.00143773739018106,0.000221190367720162,-2.14887878047591,0.0337312834448997,0.139707381993169,-5.42172269175253
"LOC100506361",0.183257701211578,3.27262064401836,2.14887028637735,0.0337319727591789,0.139707381993169,-5.42174035784315
"C11orf20",0.0283548053143805,0.0712958080713493,2.14843723564804,0.03376713192683,0.139831035084467,-5.42264093462921
"NUDCD3",-0.107839374560536,3.48424739047297,-2.14809304616178,0.0337950991339617,0.139907605573846,-5.42335659516173
"SULT1B1",0.452244389315476,3.11333857191053,2.14807906871087,0.0337962352992424,0.139907605573846,-5.42338565572483
"WNK4",0.0137752680547343,0.0635492735933676,2.14733988609458,0.0338563673521775,0.140118669029891,-5.42492224399125
"LOC100507580",-0.114770185799423,0.578251335272397,-2.14719735831346,0.0338679725507289,0.140118669029891,-5.42521846987019
"LOC100134397",0.510111490288136,1.71362514738599,2.14719115782056,0.0338684774985775,0.140118669029891,-5.42523135639467
"LOC642131",0.510111490288136,1.71362514738599,2.14719115782056,0.0338684774985775,0.140118669029891,-5.42523135639467
"SNORD117",0.199254979377883,0.645094788540668,2.14712406242628,0.0338739419449599,0.140119289821276,-5.42537079898958
"ARHGAP27",0.234212394334712,6.27049402395004,2.14647618038261,0.0339267466647378,0.140315702362742,-5.42671706827651
"METAP2",0.175124807909256,2.9211791545151,2.14629936317976,0.0339411702809639,0.140353339966734,-5.42708442119921
"MIR5192",0.0763752764840425,0.0646252339480355,2.1458182828876,0.0339804406177676,0.140476172013534,-5.42808376541177
"GSTK1",0.163610576695931,7.38882883647199,2.1458049419237,0.0339815301942774,0.140476172013534,-5.42811147554147
"LOC550643",-0.210248802781301,3.97910007021251,-2.14563105587417,0.0339957344958982,0.140512860278861,-5.42847263467241
"LOC100506927",-0.217214951069266,5.08043210535794,-2.14555590231151,0.034001875187237,0.140516213352146,-5.42862871931133
"IGSF3",-0.0059184287194758,0.0175246000688829,-2.14540327224535,0.0340143493305315,0.140525242683572,-5.42894569751539
"ITSN2",0.213520101337868,3.69482649355916,2.14539874162387,0.0340147196695196,0.140525242683572,-5.42895510627565
"SNAPC2",-0.167860678639299,3.02635240697525,-2.14509168646568,0.0340398269028209,0.140606936568976,-5.42959272623612
"TAS2R20",-0.0822318679492478,0.605373887047712,-2.14495507731487,0.0340510022934827,0.140627696329643,-5.42987637692044
"KIAA0020",0.185158217947521,2.28839618529317,2.14489986306951,0.0340555200282473,0.140627696329643,-5.42999101720527
"BTBD9",-0.0732245942642224,1.49711106048332,-2.14463821369802,0.0340769357365933,0.140694094524118,-5.43053423775947
"TPGS2",-0.337202906635202,3.87621944606025,-2.14398131998297,0.0341307531483187,0.14089422851238,-5.43189777101556
"PTPLA",0.0823066142059704,0.34897517866388,2.14373748479393,0.0341507485835441,0.140954702121748,-5.43240380861146
"ANKRD36BP2",0.156465671694365,0.435217189377049,2.14341922083555,0.034176862725968,0.141032661635148,-5.43306423024569
"PFAS",-0.127331781337613,1.53861346831969,-2.14334212642932,0.0341831910641958,0.141032661635148,-5.43322419331117
"LOC100268168",0.054084081838483,0.165221750662635,2.14331176162887,0.0341856838545941,0.141032661635148,-5.43328719573086
"FBXO31",-0.164238766736762,2.50141763881566,-2.1429119913801,0.0342185175681413,0.141138393413251,-5.43411658235753
"ZFAT",-0.166743606285937,1.71025050793805,-2.14286938071844,0.0342220188534823,0.141138393413251,-5.43420497649158
"C2orf56",0.114851509730577,2.15494342824059,2.14275560755704,0.0342313690264607,0.141154875782243,-5.43444098646753
"BRD7",0.100437229762417,2.26551518005902,2.14209533241829,0.0342856758197878,0.141356705029637,-5.43581042657223
"C1orf131",0.106805693612855,2.62735115152516,2.14178773393803,0.0343110008603196,0.141439000732205,-5.43644826647604
"EDN1",-0.074520881842269,0.541025409117602,-2.14142899556482,0.0343405567776876,0.141531354432771,-5.43719204382585
"ATP5D",-0.260268849784156,4.88599852384897,-2.1413855171603,0.0343441403952389,0.141531354432771,-5.43728218040053
"GPR82",-0.100833526654624,0.378913548207712,-2.14129835215718,0.0343513257653175,0.141538842807995,-5.43746288007378
"TWF1",0.0669410933601115,0.33694303267582,2.14101209023587,0.0343749326688436,0.141613980429176,-5.43805627499768
"C9orf82",-0.143941983779772,1.77279790338799,-2.1409195632611,0.0343825660096753,0.141623298767552,-5.4382480593323
"LOC100188947",-0.00204982809806403,0.000581058414911802,-2.14058874234093,0.0344098702562496,0.141707405510887,-5.43893370238025
"TOR1AIP2",0.131414636071286,1.64259342532621,2.1405419440532,0.0344137342595088,0.141707405510887,-5.43903068629244
"LOC100287526",-0.00337581984384791,0.00125762415377248,-2.1400472396687,0.0344546035852991,0.141853541244534,-5.44005578281385
"TSPAN17",0.172041554487606,3.60889564381957,2.13959110175631,0.0344923240099569,0.141953704315057,-5.44100077031718
"CCDC150",0.0194240667997186,0.0566200337076054,2.13952076628994,0.0344981435959055,0.141953704315057,-5.44114646876315
"BLK",-0.447589866379208,3.10041691514168,-2.13949496133593,0.0345002789216675,0.141953704315057,-5.44119992207586
"C8orf80",0.18345784981193,0.784894182747207,2.13949267736511,0.0345004679227372,0.141953704315057,-5.44120465314673
"PDE6H",0.118000031555468,0.304360581017413,2.139148587538,0.0345289519683096,0.142048735777259,-5.44191735561849
"LOC100507250",0.0596109543809371,0.351154614453845,2.13900837280452,0.0345405648968473,0.14207037338291,-5.44220774763767
"POFUT1",-0.106757227041691,2.10573024523879,-2.13895497424888,0.0345449883849592,0.14207037338291,-5.44231833420607
"TRPM5",-0.0223289932318682,0.0702669601313961,-2.13862989564892,0.034571928180368,0.142158992265063,-5.44299150576934
"CHRM3",-0.00854484116066587,0.0166214712054926,-2.13850329814849,0.0345824244398118,0.14217997860285,-5.44325363783692
"MAPK8",-0.146408607065279,2.11356671366735,-2.13840344684476,0.0345907051043773,0.142191850761149,-5.44346037927027
"PPIB",0.2149443481012,7.5078817722464,2.13816253351413,0.0346106911010483,0.14221742583936,-5.44395915194423
"GSTM3",-0.198098553234491,0.673524203648859,-2.13814307189653,0.0346123060589593,0.14221742583936,-5.4439994418573
"LOC100288594",0.230424212702303,1.97227810096672,2.13813340076559,0.0346131086099968,0.14221742583936,-5.4440194631413
"STAG3",0.179512739097235,1.52500300152885,2.13803814787816,0.0346210139547221,0.142227742899689,-5.44421665227046
"MYOM2",-0.580600386285787,1.22216429789602,-2.13763887709781,0.0346541677275757,0.142341764496847,-5.44504312009866
"PPIA",-0.168350265910949,3.21435520188549,-2.1374292086421,0.0346715887155221,0.142391138329199,-5.44547706479229
"MGC23270",-0.0843512016477808,0.415933001139502,-2.13716914196209,0.0346932077323438,0.142439672797982,-5.44601526258985
"EPHB1",0.298663261429829,1.6981016558698,2.1371570712879,0.0346942114355094,0.142439672797982,-5.44604024090774
"ZNF837",-0.122577011724977,0.615883786265122,-2.13699654683525,0.0347075617864537,0.142472298623951,-5.44637240804127
"PTPDC1",-0.0714431719521155,0.440714416042454,-2.13672828835535,0.0347298819826403,0.142529450975824,-5.44692745364961
"HIGD1B",-0.0666348049633489,0.379022376782588,-2.13657273653907,0.0347428302135634,0.142529450975824,-5.44724927178231
"LRP12",-0.0583990616822707,0.282024821499532,-2.1365661385499,0.0347433795266478,0.142529450975824,-5.44726292175551
"TCF25",-0.143549031868559,5.70664887333082,-2.13652838329262,0.03474652297078,0.142529450975824,-5.44734102938726
"TOMM40",-0.151572730954383,2.13577773146318,-2.13650447519507,0.0347485136491161,0.142529450975824,-5.44739048951865
"POLR1B",-0.132643133677347,1.83708824201736,-2.13606673902389,0.0347849786579648,0.14265682801305,-5.44829597050144
"RLIM",0.150256714380367,2.3338276851127,2.1359318173876,0.0347962247912444,0.142680756274642,-5.44857502865693
"LOC100289607",0.0156759935301132,0.013264302217788,2.13532530169312,0.0348468185981836,0.14286599582642,-5.44982928273312
"LOC100507540",0.139723035747881,1.16153125712767,2.13523057232147,0.0348547263946219,0.142876199645616,-5.45002515017676
"STX3",0.35365636130949,5.27618045017121,2.13379907983248,0.0349744132878432,0.143344532993514,-5.45298400218751
"ZNF398",-0.118806127220871,2.05971102676883,-2.13368247345261,0.0349841783696933,0.143362270266604,-5.45322494331697
"NOD1",0.150722623248486,2.67540786451651,2.13316679101908,0.0350273919452065,0.143517049887695,-5.45429034040429
"PRKAR2A-AS1",0.0337623241397143,0.344632901894329,2.13275000297116,0.0350623520138386,0.143637969732267,-5.45515124834599
"ARPC4-TTLL3",0.173420128264425,5.44621271403063,2.13216362010748,0.0351115887378427,0.143817329293453,-5.45636220428876
"CHURC1-FNTB",0.132153314292587,3.04027110788028,2.1309981526266,0.0352096269062391,0.144178285100552,-5.45876813072948
"CCT6A",-0.131789303132097,4.09612933160886,-2.13098601406467,0.0352106492362306,0.144178285100552,-5.45879318250674
"NID1",-0.216012839403036,0.955422372324612,-2.13021628278723,0.0352755297280315,0.14436904629092,-5.46038149809182
"MYO15B",0.193432307895706,3.87761034412491,2.13017652045448,0.0352788840925813,0.14436904629092,-5.46046353197332
"SNORD88C",0.141492421868703,0.31769027021262,2.13017370083982,0.0352791219667484,0.14436904629092,-5.46046934908169
"MGC16025",0.0230557024392135,0.0866172914012881,2.13017350506258,0.0352791384833649,0.14436904629092,-5.46046975298677
"SRCRB4D",0.0577421369772158,0.25610453642009,2.12916631127317,0.0353641982473104,0.144694669613375,-5.46254722519523
"IFT43",-0.100584297801421,1.22756750439255,-2.12896695021014,0.0353810557362859,0.144741181620313,-5.46295832644629
"SLC25A3",-0.136174464097387,6.2147350388149,-2.1276624908268,0.03549152917725,0.145170595452587,-5.465647366177
"MUCL1",0.0319094334535363,0.0499871578253339,2.12753587849509,0.0355022677127465,0.145175866592474,-5.46590828635949
"NIPAL4",-0.0561415184607128,0.178751261893936,-2.12751745847296,0.0355038302278796,0.145175866592474,-5.46594624477981
"CELA3A",-0.00413834987057533,0.00249067423066224,-2.12712292904014,0.0355373112468076,0.145283161604502,-5.46675918465452
"SNX4",0.238752318867312,2.18989997702845,2.12707841562872,0.0355410905085731,0.145283161604502,-5.46685089714047
"TCEAL7",-0.00384156858005227,0.00298841682530281,-2.12693947913772,0.0355528886790345,0.145308861093074,-5.46713714127708
"TRNG",-0.487239803597956,6.71378005286445,-2.12636693434548,0.0356015435998213,0.145478897776675,-5.46831654525121
"PRICKLE1",-0.11502253717025,0.599361641902122,-2.12623910549998,0.0356124143637084,0.145478897776675,-5.46857982403659
"RHEB",0.0846395569646554,1.33833936603909,2.12621945597246,0.0356140856444265,0.145478897776675,-5.46862029328947
"ZNF593",0.25312016128122,2.85510362982157,2.12601912107936,0.0356311288969068,0.145478897776675,-5.46903287398351
"CYCSP52",0.0549717525508762,0.0922149587236794,2.12600390500778,0.0356324236740196,0.145478897776675,-5.46906420932937
"RPL13",-0.293156231289259,5.57389831720814,-2.12599715656126,0.0356329979307912,0.145478897776675,-5.46907810673348
"ZNF132",-0.095337986348057,0.712860588451348,-2.12599577558226,0.0356331154457167,0.145478897776675,-5.46908095064567
"C11orf63",-0.0716580360292695,0.421685769006005,-2.12562287645524,0.0356648596939165,0.145585956137142,-5.46984881609967
"P2RY12",0.216634823799211,0.930102754076114,2.12545834543837,0.0356788736983892,0.145612983915887,-5.47018757505577
"C18orf1",-0.0907788190047564,1.25783988722056,-2.12541547105673,0.0356825263248331,0.145612983915887,-5.47027584671352
"PDIA4",-0.24259559607732,4.0030591147508,-2.12518106189922,0.0357025022171352,0.145671955038222,-5.47075842946392
"LOC100507100",-0.0511803379980597,0.184348184552991,-2.12500957050286,0.0357171225000325,0.145709059544462,-5.47111145100856
"MMP27",0.015867060814116,0.0176640768702607,2.12484099738561,0.0357314990302094,0.145745158327738,-5.47145843949335
"SLC10A6",0.00930704157872436,0.0143760042051875,2.12468817692848,0.0357445364366847,0.145775784638767,-5.47177298093337
"C6orf201",-0.083197038676805,0.806017256660943,-2.12450936955054,0.035759796054949,0.145815462849487,-5.47214098318229
