"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HERC6",1.4748985326488,8.18800591825103,9.47095137919992,2.04068138528493e-20,5.14286296911891e-18,35.5980197880862
"PARP12",1.19016220266774,9.26052919597737,9.46527837436136,2.14468576709763e-20,5.33228677441523e-18,35.5494008759708
"GRAMD1C",-0.345240302865251,3.37840670660494,-9.46490531050221,2.15170627792665e-20,5.33228677441523e-18,35.5462044820194
"FAM43A",-0.945315949153134,5.81558547389918,-9.45661009548158,2.31382406812314e-20,5.68665290395421e-18,35.4751584462467
"LOC729423",-1.24803981967532,6.45940542052469,-9.45400114938836,2.36726962976455e-20,5.74150263321286e-18,35.4528242815038
"DHX58",1.58748603684252,7.70592422111111,9.45364038598483,2.37475561196174e-20,5.74150263321286e-18,35.4497363296632
"CRIP2",-0.928968134899887,4.86788009118313,-9.43414472627763,2.81614692397815e-20,6.75375622784373e-18,35.2830087665998
"LOC390345",-0.893569313079002,11.3801496353292,-9.40370651140191,3.67281521142965e-20,8.7377743005996e-18,35.0232715185895
"LOC645173",-0.860404889891773,10.9145626196399,-9.38573525326434,4.29494899592946e-20,1.01367613683294e-17,34.8702455827976
"RTP4",1.82428318936146,7.83975013312757,9.3766820604283,4.64678928409022e-20,1.08808047031713e-17,34.7932495116982
"HIST1H2AC",0.806202098798708,10.378010446142,9.34113132203702,6.32663496436294e-20,1.46985523882988e-17,34.491494045418
"FAM168B",-0.894082039529214,5.6856464087037,-9.3242478475026,7.32276942877515e-20,1.68809703312338e-17,34.3485211624103
"FAM159A",-0.975378679209944,5.00952729247942,-9.31922691958205,7.6478995121456e-20,1.74948642840143e-17,34.306044460825
"RPL22",-0.829692157922074,9.30997063932099,-9.31572573937643,7.88303461718562e-20,1.78950903393791e-17,34.2764360088761
"LOC651198",-0.768857885495133,8.48282491910494,-9.29989886036206,9.03842418366455e-20,2.02113138028252e-17,34.1427085419106
"TJP3",-0.253110568284674,3.50701749695473,-9.29988773921328,9.03929227175919e-20,2.02113138028252e-17,34.1426146416914
"FBXO6",1.22397486355789,7.97182114146091,9.28088690999138,1.06496903333415e-19,2.36343650099186e-17,33.9823200779137
"MNDA",0.640550779112546,12.0471005752058,9.27800363611294,1.09177014214877e-19,2.40496744349778e-17,33.9580201577345
"C18orf18",-0.113547689807898,3.33351624205761,-9.24792172670844,1.41444791862697e-19,3.09285677971535e-17,33.7048693782923
"GBP2",0.58449764751082,11.7936383744856,9.23047016556997,1.64319778991321e-19,3.56681867711234e-17,33.5583228910485
"LOC729342",-0.510629160227274,3.46563520709877,-9.22769011709313,1.68287367003209e-19,3.62647081155177e-17,33.5349992950241
"HIST2H2AA4",0.866208439369588,10.4782362050103,9.22618268320576,1.70478215472379e-19,3.64725264152345e-17,33.5223549309361
"MAP3K9",-0.1177659019724,3.33619950666667,-9.21612720393965,1.85832188430894e-19,3.9473411568271e-17,33.4380537479125
"dJ222E13.2",-0.245437663265683,3.36640236495885,-9.19870949464453,2.15732193369589e-19,4.54996025987577e-17,33.2922126746048
"HIST1H2BC",1.03930990289502,7.77411474248971,9.18925093769457,2.33915439994862e-19,4.89871644687832e-17,33.2131116025156
"LOC389816",-0.656861625119043,4.21703870516461,-9.1639037221271,2.904640749059e-19,6.04043402765849e-17,33.0014714764468
"TOMM7",-0.527476312148255,12.0716939028807,-9.16025035074674,2.99659632292437e-19,6.18838760077257e-17,32.9710075675572
"EIF3L",-0.618707929507565,11.5514263589095,-9.14231300290466,3.49158307409163e-19,7.1608756867129e-17,32.8215835625897
"AP4M1",-0.118177807646106,3.33296041138889,-9.13030264429798,3.86739478626071e-19,7.87730042149460e-17,32.7216707770869
"SCRN1",-0.970340972843621,5.93259925634774,-9.12773192761631,3.95289168997323e-19,7.99667299839619e-17,32.7002996149559
"RPL15",-0.624183730243513,10.8282831222531,-9.12285499575153,4.12025998826728e-19,8.27893861696571e-17,32.6597700669633
"AMDHD1",-0.182528815698068,3.34702640089506,-9.10100314482494,4.96047228646084e-19,9.90030368152835e-17,32.4783946691637
"EEF1D",-0.877416117378246,8.93788031672839,-9.09994214575409,5.00532617972011e-19,9.92322599550111e-17,32.4695974414345
"MAN1C1",-1.10130362241344,5.48302094082305,-9.08852600174225,5.51407475463342e-19,1.08594407320059e-16,32.3749955576598
"CHMP7",-0.959344723076289,5.42930540768519,-9.07342595547997,6.26631854874246e-19,1.22597224343752e-16,32.2500198674999
"LOC729236",-0.765461488295456,10.6482072269444,-9.06250767115964,6.87264688023221e-19,1.33580897336173e-16,32.1597635535097
"EIF3D",-0.523201217067089,9.58989112090535,-9.04242190434863,8.14350663928739e-19,1.57254285999434e-16,31.9939630857632
"FBLN2",-0.633560240243494,4.66346185728395,-9.04016981434462,8.29975332531562e-19,1.58428051847788e-16,31.9753922555142
"RPL4",-0.672682558576845,11.2902651519547,-9.04001161129942,8.31084003236763e-19,1.58428051847788e-16,31.9740878530149
"CCR1",1.01085923767315,9.21215348047325,9.01859473062681,9.95521174429787e-19,1.88565660415242e-16,31.7976808593834
"MTG1",-0.095080582591997,3.33240788023663,-9.01313774573793,1.04232622776346e-18,1.96181628868542e-16,31.7527890751355
"LOC285296",0.923323736120129,5.63334190432099,9.00809107466047,1.08754616091909e-18,2.03405331656679e-16,31.71129313501
"LOC731985",-0.822535190670998,11.2333201519239,-8.99268509694576,1.23793900017372e-18,2.30086437419788e-16,31.5847397887553
"LOC728453",-1.12370580849837,10.7796902599074,-8.98020706013373,1.37468112525235e-18,2.53914703743816e-16,31.482372273329
"RPL5",-0.754512879691566,11.1714782676852,-8.97866922899155,1.39253546125671e-18,2.55624812017605e-16,31.4697645004749
"MGC4677",0.641079528371202,10.8129596413066,8.96583991804488,1.55070474591553e-18,2.82913237632124e-16,31.3646556304871
"TYMP",0.864001801609844,8.53305240368313,8.95527904235427,1.69413999181522e-18,3.07197165101225e-16,31.2782270884175
"LOC440311",-1.1878801539421,7.37084406627572,-8.95174304825365,1.74503767403525e-18,3.14508668790668e-16,31.2493083170154
"GADD45A",0.853613720817105,7.50062937807613,8.93161005291235,2.06500389064494e-18,3.69934251204814e-16,31.084836758388
"FAM26E",-0.278814018157466,3.37656483012346,-8.92948661223806,2.10196055747286e-18,3.74300018312144e-16,31.0675080999752
"SIGLECP3",-0.313408523000575,3.90037353380658,-8.92349053785243,2.20988527492305e-18,3.91176001819414e-16,31.0185950581006
"PLEKHA1",-0.927568307719151,7.33033198817901,-8.92225980052828,2.23270625627201e-18,3.92877033426136e-16,31.008558745478
"MT1A",1.16561995247023,10.3824275264609,8.92029290140434,2.26966230776011e-18,3.97030692401002e-16,30.9925216761396
"HSZFP36",-0.599595705833345,4.8699099219856,-8.91449486071827,2.3821579608929e-18,4.14272593222416e-16,30.9452648979586
"HBM",1.18269603167749,12.3764482952058,8.91023947732757,2.46821420513777e-18,4.2674275600225e-16,30.9105980650547
"DPY19L4",-0.178586740835994,3.47099952518519,-8.90647342633963,2.54693459771639e-18,4.37807751831735e-16,30.8799293138106
"LOC389141",-0.677352667332259,11.9512866116872,-8.90083632083321,2.6694265810058e-18,4.56226480838795e-16,30.8340441976687
"JAKMIP2",-0.134109310524893,3.338252121893,-8.89823710655754,2.7278514532744e-18,4.63547694385566e-16,30.8128953103651
"FOXH1",-0.122390676158019,3.33789263201646,-8.88260924150961,3.10675631282501e-18,5.24935904720398e-16,30.6858472721191
"DDIT3",0.906892856247295,7.81045504113169,8.87856225178674,3.21308009302235e-18,5.39833761617507e-16,30.6529777949418
"ARHGAP22",-0.145255028338751,3.33779884573045,-8.86834846589257,3.49768575901994e-18,5.84349320796263e-16,30.5700783553141
"CCL20",-0.0719631865016274,3.32918256922839,-8.85734723786587,3.83215007183133e-18,6.3665071975486e-16,30.4808782604465
"LOC648294",-0.650492805627704,12.1202962208848,-8.85425962586803,3.93157604440576e-18,6.49540046714103e-16,30.455860189009
"HES4",1.80452306943993,8.93826499805555,8.84803907029702,4.13969752273676e-18,6.77024858394479e-16,30.4054792222087
"EID2",-0.655287225746764,4.68143787641975,-8.84792917770511,4.14347044951897e-18,6.77024858394479e-16,30.4045894601649
"LOC728128",-0.62176341016235,11.9096749807716,-8.84181198416882,4.35894128262848e-18,7.08339868102764e-16,30.3550754730154
"LOC286444",-0.608644144751071,11.8760506520576,-8.83261021419238,4.70409369968486e-18,7.60273578484936e-16,30.2806489840857
"PTPRM",-0.179239429117969,3.35224368863169,-8.82946648557793,4.82809844899185e-18,7.76097252303349e-16,30.255236714729
"NT5C3",0.798408081596325,10.9959277082613,8.81287281453055,5.53817943075997e-18,8.85453655440538e-16,30.1212294771733
"RNF2",-0.146055247613665,3.35274109262346,-8.79648997694081,6.34029914415631e-18,1.00827709063594e-15,29.9891351455327
"LOC646688",-0.834464198230515,11.1099037207407,-8.79377306463781,6.48399737646928e-18,1.02564422330555e-15,29.9672489712062
"ANXA3",1.51871458216991,8.80190525328189,8.78131025026048,7.18551283427027e-18,1.13059672309804e-15,29.8669280855791
"NMUR1",-0.188457420430213,3.34982678697531,-8.77485735708038,7.57770204692645e-18,1.18603001827105e-15,29.8150323456036
"LOC728576",-0.452087465827905,12.9543336932099,-8.7736647532246,7.65246787311106e-18,1.19146120214962e-15,29.805444690242
"GADD45B",0.719528661298702,8.13204453256173,8.77190109609255,7.76437221324861e-18,1.2025880254041e-15,29.7912682212035
"NFIL3",0.952449817251073,8.92791759670782,8.76292384923831,8.35954202456943e-18,1.28806249081164e-15,29.7191457432207
"TLR2",1.25473980604707,6.53974512503086,8.75002884935837,9.29414181797364e-18,1.42468654321083e-15,29.6156584238995
"LOC100127993",-0.595444513755412,11.5544212660905,-8.74666374934777,9.55457287842049e-18,1.45709686286394e-15,29.5886735694212
"LGTN",-0.916581343858227,6.23685678529835,-8.74565647900749,9.6339207222834e-18,1.46170170632277e-15,29.5805979534838
"ALPK1",0.868017413084415,8.55142649648148,8.72381957191994,1.15235467931331e-17,1.73952910931061e-15,29.4057192444385
"EEF1B2",-0.653817767110382,11.7990496050309,-8.70874184152803,1.30376364944766e-17,1.95814764683204e-15,29.2851883640089
"ZNF426",-0.499932733787862,4.85368327161523,-8.69724363987841,1.43229304251382e-17,2.1403784169988e-15,29.1933917043972
"HNRPA1L-2",-1.32574901760824,7.31646470968107,-8.66219870403051,1.9063766629329e-17,2.83459146011493e-15,28.9142471486977
"EBI2",-0.988034104816012,8.16321621032922,-8.65101802010902,2.08803696399054e-17,3.08925588234581e-15,28.8253919781459
"SH2D3A",-0.19578041637716,3.35907502504115,-8.6489058243384,2.12422791646918e-17,3.12724206831487e-15,28.8086169491893
"KIAA1328",-0.142582714542752,3.34172387445473,-8.64526666780833,2.18804187426854e-17,3.2053196678324e-15,28.7797230372836
"RRAGD",0.760753686006482,8.70094681858025,8.63155018907545,2.44605152382269e-17,3.56571961840388e-15,28.6709114326762
"ATXN7L1",-0.103328541536801,3.33146337832305,-8.61986650919309,2.68937083628144e-17,3.90129316728476e-15,28.5783424608007
"ADAMTS1",-0.219227019981049,3.35621892257202,-8.61849433027685,2.71947197670618e-17,3.92580862346059e-15,28.5674778273657
"LYRM1",0.53463365335769,9.38523295875514,8.60574298855416,3.01560339571637e-17,4.33227119718906e-15,28.4665861354351
"LOC441775",-0.668093833143931,12.0851190819959,-8.58361407455941,3.60699118122217e-17,5.15695691092235e-15,28.2918006232093
"NAIP",1.15011351378517,5.38270372575103,8.56446989534529,4.21009185766186e-17,5.99041682598796e-15,28.1409013603562
"SAMD9",0.8903980146131,10.0980851104115,8.55739846944687,4.45720224072921e-17,6.31182286832406e-15,28.0852356877841
"ABHD14B",-0.735400363035692,4.86008249385802,-8.54023561478113,5.11813526314125e-17,7.2134173675495e-15,27.9502952563783
"EFHD1",-0.152556940489728,3.33932827162551,-8.53848178820408,5.19089667443989e-17,7.28145685398554e-15,27.9365191490062
"VILL",-0.224602535376108,3.4163398768107,-8.53632029936561,5.28197785070257e-17,7.37443461615929e-15,27.9195442433193
"MARCKS",0.659025212711037,10.9475201665123,8.53116696494374,5.50554774374373e-17,7.65065321511454e-15,27.8790882476607
"RPL13",-0.867583954534634,8.82593003670782,-8.52678712951915,5.7028903139986e-17,7.88802568175304e-15,27.8447210627687
"LOC100132345",-0.402059920248923,3.73751796729424,-8.52529924285978,5.77150745135374e-17,7.94597632353507e-15,27.8330495359717
"C15orf41",-0.155767743996223,3.34113489298354,-8.518046760913,6.11782405127229e-17,8.38395629662375e-15,27.7761834700597
"LOC653881",-0.598101434686147,12.6090588177984,-8.51648686696639,6.1949516609795e-17,8.45070974744075e-15,27.7639579143096
"TEF",-0.206601700189385,3.36090428498971,-8.51590483297567,6.22397521065349e-17,8.45153309654856e-15,27.7593967579836
"TRIM25",0.731110257903134,9.09200195492798,8.50504062856093,6.79105351166094e-17,9.17965224226241e-15,27.6743077201027
"PAFAH2",-0.88324074275974,5.89458249154321,-8.49622654806875,7.28837427632813e-17,9.80731557599303e-15,27.605343978224
"EPHA4",-0.721913911804629,4.67533770853909,-8.48852770550975,7.75208978353e-17,1.03843083775953e-14,27.5451564746676
"NOTCH4",-0.163395507903136,3.34619612710905,-8.48539604456037,7.94894701429171e-17,1.06002594758299e-14,27.52068741081
"SLC12A4",-0.187732188612018,3.35613131820988,-8.48470790087615,7.99286121296513e-17,1.06112369085338e-14,27.5153116781724
"ITPRIP",0.619437942524346,9.74082478512346,8.48038653216185,8.27416023599483e-17,1.09358656488006e-14,27.4815620072905
